Authors,Title,Link,Affiliations,Authors with affiliations
"Ruwe M., Persicke M., Busche T., Müller B., Kalinowski J.","Physiology and Transcriptional Analysis of (p)ppGpp-Related Regulatory Effects in Corynebacterium glutamicum","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076880389&doi=10.3389%2ffmicb.2019.02769&partnerID=40&md5=d3ac823cfcdd5fd3f6df39718c065379","Microbial Genomics and Biotechnology, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Biofidus AG, Bielefeld, Germany","Ruwe, M., Microbial Genomics and Biotechnology, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Persicke, M., Microbial Genomics and Biotechnology, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Busche, T., Microbial Genomics and Biotechnology, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Müller, B., Biofidus AG, Bielefeld, Germany; Kalinowski, J., Microbial Genomics and Biotechnology, Center for Biotechnology, Bielefeld University, Bielefeld, Germany"
"Zhao M., Hu Y.","Migration premium? The economic returns to youth inter-province migration in post-reform China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062488913&doi=10.1080%2f13676261.2019.1587153&partnerID=40&md5=1dbbc7488a62cfb9be0e613719588c08","Faculty of Sociology, University of Bielefeld, Bielefeld, Germany; Department of Sociology, Bowland North Lancaster University, Lancaster, United Kingdom","Zhao, M., Faculty of Sociology, University of Bielefeld, Bielefeld, Germany; Hu, Y., Department of Sociology, Bowland North Lancaster University, Lancaster, United Kingdom"
"Bazavov A., Dentinger S., Ding H.-T., Hegde P., Kaczmarek O., Karsch F., Laermann E., Lahiri A., Mukherjee S., Ohno H., Petreczky P., Thakkar R., Sandmeyer H., Schmidt C., Sharma S., Steinbrecher P., HotQCD Collaboration","Meson screening masses in (2+1)-flavor QCD","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076399761&doi=10.1103%2fPhysRevD.100.094510&partnerID=40&md5=4b07845da9ecc0825535c28df762a2c6","Department of Computational Mathematics, Science and Engineering, Department of Physics and Astronomy, Michigan State University, East Lansing, MI  48824, United States; Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Key Laboratory of Quark and Lepton Physics (Ministry of Education), Institute of Particle Physics, Central China Normal University, Wuhan, 430079, China; Center for High Energy Physics, Indian Institute of Science, Bangalore, 560012, India; Physics Department, Brookhaven National Laboratory, Upton, NY  11973, United States; Center for Computational Sciences, University of Tsukuba, Tsukuba, Ibaraki  305-8577, Japan; Department of Theoretical Physics, Institute of Mathematical Sciences, Chennai, 600113, India","Bazavov, A., Department of Computational Mathematics, Science and Engineering, Department of Physics and Astronomy, Michigan State University, East Lansing, MI  48824, United States; Dentinger, S., Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Ding, H.-T., Key Laboratory of Quark and Lepton Physics (Ministry of Education), Institute of Particle Physics, Central China Normal University, Wuhan, 430079, China; Hegde, P., Center for High Energy Physics, Indian Institute of Science, Bangalore, 560012, India; Kaczmarek, O., Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany, Key Laboratory of Quark and Lepton Physics (Ministry of Education), Institute of Particle Physics, Central China Normal University, Wuhan, 430079, China; Karsch, F., Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Laermann, E., Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Lahiri, A., Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Mukherjee, S., Physics Department, Brookhaven National Laboratory, Upton, NY  11973, United States; Ohno, H., Center for Computational Sciences, University of Tsukuba, Tsukuba, Ibaraki  305-8577, Japan; Petreczky, P., Physics Department, Brookhaven National Laboratory, Upton, NY  11973, United States; Thakkar, R., Center for High Energy Physics, Indian Institute of Science, Bangalore, 560012, India; Sandmeyer, H., Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Schmidt, C., Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Sharma, S., Department of Theoretical Physics, Institute of Mathematical Sciences, Chennai, 600113, India; Steinbrecher, P., Physics Department, Brookhaven National Laboratory, Upton, NY  11973, United States; HotQCD Collaboration"
"Wortmann M., Hoffmann A., Frese N., Heide A., Brikmann J., Brandt N., Menzel M., Gölzhäuser A., Moritzer E., Hüsgen B.","Advanced output of silicone molds in vacuum casting processes by polyamide 12 powder supplementation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075025976&doi=10.1080%2f25740881.2019.1599944&partnerID=40&md5=5669fcae08423896fe8dea4aa83a3d90","Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, Germany; Faculty of Physics, Bielefeld University, Bielefeld, Germany; Faculty of Mechanical Engineering, Paderborn University, Paderborn, Germany","Wortmann, M., Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, Germany; Hoffmann, A., Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, Germany; Frese, N., Faculty of Physics, Bielefeld University, Bielefeld, Germany; Heide, A., Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, Germany; Brikmann, J., Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, Germany; Brandt, N., Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, Germany; Menzel, M., Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, Germany; Gölzhäuser, A., Faculty of Physics, Bielefeld University, Bielefeld, Germany; Moritzer, E., Faculty of Mechanical Engineering, Paderborn University, Paderborn, Germany; Hüsgen, B., Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, Germany"
"Grey T., Fleming R., Goodenough B.J., Xidous D., Möhler R., O'Neill D.","Hospital design for older people with cognitive impairment including dementia and delirium: supporting inpatients and accompanying persons","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077289564&doi=10.1002%2f14651858.CD013482&partnerID=40&md5=81ebd4a8f64639069c8a6a5114c77e40","Trinity College Dublin, TrinityHaus, School of Engineering, 16 Westland Row, Dublin, Leinster  DO2 YY50, Ireland; University of Wollongong, Dementia Training Australia, Rm. 114, ITAMS Building, Innovation Campus, Wollongong, NSW  2522, Australia; School of Public Health, Bielefeld University, Department of Health Services Research and Nursing Science, Universitätsstrasse 25, Bielefeld, 33615, Germany; Trinity College, Centre for Ageing, Neuroscience and the Humanities, Trinity Centre for Health Sciences, Tallaght Hospital, Dublin, 24, Ireland","Grey, T., Trinity College Dublin, TrinityHaus, School of Engineering, 16 Westland Row, Dublin, Leinster  DO2 YY50, Ireland; Fleming, R., University of Wollongong, Dementia Training Australia, Rm. 114, ITAMS Building, Innovation Campus, Wollongong, NSW  2522, Australia; Goodenough, B.J., University of Wollongong, Dementia Training Australia, Rm. 114, ITAMS Building, Innovation Campus, Wollongong, NSW  2522, Australia; Xidous, D., Trinity College Dublin, TrinityHaus, School of Engineering, 16 Westland Row, Dublin, Leinster  DO2 YY50, Ireland; Möhler, R., School of Public Health, Bielefeld University, Department of Health Services Research and Nursing Science, Universitätsstrasse 25, Bielefeld, 33615, Germany; O'Neill, D., Trinity College, Centre for Ageing, Neuroscience and the Humanities, Trinity Centre for Health Sciences, Tallaght Hospital, Dublin, 24, Ireland"
"Dearle A.E., Cutler D.J., Fraser H.W.L., Sanz S., Lee E., Dey S., Diaz-Ortega I.F., Nichol G.S., Nojiri H., Evangelisti M., Rajaraman G., Schnack J., Cronin L., Brechin E.K.","An [FeIII34] Molecular Metal Oxide","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074478135&doi=10.1002%2fanie.201911003&partnerID=40&md5=6d9e2901cf0b273c588af75b4def4fca","EaStCHEM School of Chemistry, The University of Edinburgh, David Brewster Road, Edinburgh, EH93FJ, United Kingdom; WestCHEM School of Chemistry, The University of Glasgow, University Avenue, Glasgow, G12 8QQ, United Kingdom; Department of Chemistry, Indian Institute of Technology Bombay, Mumbai, 400076, India; IMR, Tohoku Univ, Katahira 2-1-1, Aobaku, Sendai, 980-8577, Japan; Instituto de Ciencia de Materiales de Aragón, CSIC-Universidad de Zaragoza, Zaragoza, 50009, Spain; Fakultät für Physik, Universitat Bielefeld, Postfach 100131, Bielefeld, 33501, Germany","Dearle, A.E., EaStCHEM School of Chemistry, The University of Edinburgh, David Brewster Road, Edinburgh, EH93FJ, United Kingdom; Cutler, D.J., EaStCHEM School of Chemistry, The University of Edinburgh, David Brewster Road, Edinburgh, EH93FJ, United Kingdom; Fraser, H.W.L., EaStCHEM School of Chemistry, The University of Edinburgh, David Brewster Road, Edinburgh, EH93FJ, United Kingdom; Sanz, S., EaStCHEM School of Chemistry, The University of Edinburgh, David Brewster Road, Edinburgh, EH93FJ, United Kingdom; Lee, E., EaStCHEM School of Chemistry, The University of Edinburgh, David Brewster Road, Edinburgh, EH93FJ, United Kingdom, WestCHEM School of Chemistry, The University of Glasgow, University Avenue, Glasgow, G12 8QQ, United Kingdom; Dey, S., Department of Chemistry, Indian Institute of Technology Bombay, Mumbai, 400076, India; Diaz-Ortega, I.F., IMR, Tohoku Univ, Katahira 2-1-1, Aobaku, Sendai, 980-8577, Japan; Nichol, G.S., EaStCHEM School of Chemistry, The University of Edinburgh, David Brewster Road, Edinburgh, EH93FJ, United Kingdom; Nojiri, H., IMR, Tohoku Univ, Katahira 2-1-1, Aobaku, Sendai, 980-8577, Japan; Evangelisti, M., Instituto de Ciencia de Materiales de Aragón, CSIC-Universidad de Zaragoza, Zaragoza, 50009, Spain; Rajaraman, G., Department of Chemistry, Indian Institute of Technology Bombay, Mumbai, 400076, India; Schnack, J., Fakultät für Physik, Universitat Bielefeld, Postfach 100131, Bielefeld, 33501, Germany; Cronin, L., WestCHEM School of Chemistry, The University of Glasgow, University Avenue, Glasgow, G12 8QQ, United Kingdom; Brechin, E.K., EaStCHEM School of Chemistry, The University of Edinburgh, David Brewster Road, Edinburgh, EH93FJ, United Kingdom"
"Haegerbaeumer A., Raschke R., Reiff N., Traunspurger W., Höss S.","Comparing the effects of fludioxonil on non-target soil invertebrates using ecotoxicological methods from single-species bioassays to model ecosystems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070940042&doi=10.1016%2fj.ecoenv.2019.109596&partnerID=40&md5=bab156d66bd6a8bc98a9a608e771978d","Bielefeld University, Department of Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany; Ecossa, Giselastr. 6, Starnberg, 82319, Germany","Haegerbaeumer, A., Bielefeld University, Department of Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany; Raschke, R., Bielefeld University, Department of Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany; Reiff, N., Ecossa, Giselastr. 6, Starnberg, 82319, Germany; Traunspurger, W., Bielefeld University, Department of Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany; Höss, S., Bielefeld University, Department of Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany, Ecossa, Giselastr. 6, Starnberg, 82319, Germany"
"Kühl S.","Ordinary organizations a systems theory approach to perpetrator studies1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096629442&partnerID=40&md5=6fbdea646febd4826c1279e1bb3b4d16","Bielefeld University, Bielefeld, Germany","Kühl, S., Bielefeld University, Bielefeld, Germany"
"Dietz M.S., Wehrheim S.S., Harwardt M.-L.I.E., Niemann H.H., Heilemann M.","Competitive Binding Study Revealing the Influence of Fluorophore Labels on Biomolecular Interactions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074260118&doi=10.1021%2facs.nanolett.9b03736&partnerID=40&md5=e27325dc09215603860839f194ff5f02","Single-Molecule Biophysics, Institute of Physical and Theoretical Chemistry, Goethe-University Frankfurt, Max-von-Laue-Straße 7, Frankfurt/Main, 60438, Germany; Department of Structural Biochemistry, Department of Chemistry, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany","Dietz, M.S., Single-Molecule Biophysics, Institute of Physical and Theoretical Chemistry, Goethe-University Frankfurt, Max-von-Laue-Straße 7, Frankfurt/Main, 60438, Germany; Wehrheim, S.S., Single-Molecule Biophysics, Institute of Physical and Theoretical Chemistry, Goethe-University Frankfurt, Max-von-Laue-Straße 7, Frankfurt/Main, 60438, Germany; Harwardt, M.-L.I.E., Single-Molecule Biophysics, Institute of Physical and Theoretical Chemistry, Goethe-University Frankfurt, Max-von-Laue-Straße 7, Frankfurt/Main, 60438, Germany; Niemann, H.H., Department of Structural Biochemistry, Department of Chemistry, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Heilemann, M., Single-Molecule Biophysics, Institute of Physical and Theoretical Chemistry, Goethe-University Frankfurt, Max-von-Laue-Straße 7, Frankfurt/Main, 60438, Germany"
"Bhaduri P.P., Borghini N., Jaiswal A., Strickland M.","Anisotropic escape mechanism and elliptic flow of bottomonia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075049274&doi=10.1103%2fPhysRevC.100.051901&partnerID=40&md5=3d019814e4f1cc5fc82caf91adc1c606","Variable Energy Cyclotron Centre, HBNI, 1/AF Bidhan Nagar, Kolkata, 700064, India; Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; School of Physical Sciences, National Institute of Science Education and Research, HBNI, Jatni, 752050, India; Department of Physics, Kent State University, Kent, OH  44242, United States","Bhaduri, P.P., Variable Energy Cyclotron Centre, HBNI, 1/AF Bidhan Nagar, Kolkata, 700064, India; Borghini, N., Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; Jaiswal, A., School of Physical Sciences, National Institute of Science Education and Research, HBNI, Jatni, 752050, India; Strickland, M., Department of Physics, Kent State University, Kent, OH  44242, United States"
"Ontrup G., Patrzek J.","On the nomological net of (non-)workaholic subtypes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074161703&doi=10.1108%2fCDI-12-2018-0327&partnerID=40&md5=27f3b2413ef3cf3e181e8cbbcacdd383","Department of Psychology and Sports Science, Psychology, Bielefeld University, Bielefeld, Germany","Ontrup, G., Department of Psychology and Sports Science, Psychology, Bielefeld University, Bielefeld, Germany; Patrzek, J., Department of Psychology and Sports Science, Psychology, Bielefeld University, Bielefeld, Germany"
"Buschfeld S., Schröder A.","English and German in Namibia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086941295&partnerID=40&md5=ec35dd163461035e855a5298e0bca11d","English linguistics (multilingualism), Technical University of Dortmund, Germany; English Linguistics, Bielefeld University, Germany","Buschfeld, S., English linguistics (multilingualism), Technical University of Dortmund, Germany; Schröder, A., English Linguistics, Bielefeld University, Germany"
"Hinzmann A., Adebar N., Betke T., Leppin M., Gröger H.","Biotransformations in Pure Organic Medium: Organic Solvent-Labile Enzymes in the Batch and Flow Synthesis of Nitriles","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073935434&doi=10.1002%2fejoc.201901168&partnerID=40&md5=6fa3e11c25254746f818eeeaa8e18aeb","Chair of Industrial Organic Chemistry and Biotechnology, Faculty of Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany","Hinzmann, A., Chair of Industrial Organic Chemistry and Biotechnology, Faculty of Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Adebar, N., Chair of Industrial Organic Chemistry and Biotechnology, Faculty of Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Betke, T., Chair of Industrial Organic Chemistry and Biotechnology, Faculty of Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Leppin, M., Chair of Industrial Organic Chemistry and Biotechnology, Faculty of Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Gröger, H., Chair of Industrial Organic Chemistry and Biotechnology, Faculty of Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany"
"Mahmood H.N., Ibrahim H., Goessmann K., Ismail A.A., Neuner F.","Post-Traumatic stress disorder and depression among Syrian refugees residing in the Kurdistan region of Iraq","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074687534&doi=10.1186%2fs13031-019-0238-5&partnerID=40&md5=99b0f1e026f1a12ce6fc03b50f5d9840","Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany; Vivo International, Konstanz, Germany; Department of Clinical Psychology, Koya University, Koya, Kurdistan Region of Iraq, Iraq","Mahmood, H.N., Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany, Department of Clinical Psychology, Koya University, Koya, Kurdistan Region of Iraq, Iraq; Ibrahim, H., Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany, Vivo International, Konstanz, Germany, Department of Clinical Psychology, Koya University, Koya, Kurdistan Region of Iraq, Iraq; Goessmann, K., Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany; Ismail, A.A., Department of Clinical Psychology, Koya University, Koya, Kurdistan Region of Iraq, Iraq; Neuner, F., Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany, Vivo International, Konstanz, Germany"
"Söngen H., Morais Jaques Y., Zivanovic L., Seibert S., Bechstein R., Spijker P., Onishi H., Foster A.S., Kühnle A.","Hydration layers at the graphite-water interface: Attraction or confinement","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075335256&doi=10.1103%2fPhysRevB.100.205410&partnerID=40&md5=85584404e17574facea6607861317baa","Physical Chemistry i, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; COMP Centre of Excellence, Department of Applied Physics, Aalto University, Helsinki, FI-00076, Finland; Department of Chemistry, Kobe University, 1-1 Rokkodai-cho, Nada-ku, Kobe, Hyogo, 657-8501, Japan; Graduate School Materials Science in Mainz, Staudingerweg 955128, Germany; Division of Electrical Engineering and Computer Science, Kanazawa University, Kanazawa, 920-1192, Japan","Söngen, H., Physical Chemistry i, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Morais Jaques, Y., COMP Centre of Excellence, Department of Applied Physics, Aalto University, Helsinki, FI-00076, Finland; Zivanovic, L., COMP Centre of Excellence, Department of Applied Physics, Aalto University, Helsinki, FI-00076, Finland; Seibert, S., Physical Chemistry i, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Bechstein, R., Physical Chemistry i, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Spijker, P., COMP Centre of Excellence, Department of Applied Physics, Aalto University, Helsinki, FI-00076, Finland; Onishi, H., Department of Chemistry, Kobe University, 1-1 Rokkodai-cho, Nada-ku, Kobe, Hyogo, 657-8501, Japan; Foster, A.S., COMP Centre of Excellence, Department of Applied Physics, Aalto University, Helsinki, FI-00076, Finland, Graduate School Materials Science in Mainz, Staudingerweg 955128, Germany, Division of Electrical Engineering and Computer Science, Kanazawa University, Kanazawa, 920-1192, Japan; Kühnle, A., Physical Chemistry i, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Horn A.B., Boettcher V.S., Holzer B.M., Siebenhuener K., Maercker A., Battegay E., Zimmerli L.","Couples Adjusting to Multimorbidity: A Dyadic Study on Disclosure and Adjustment Disorder Symptoms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075671536&doi=10.3389%2ffpsyg.2019.02499&partnerID=40&md5=30673371acd6c64c666f62da8ee2bd40","University Research Priority Program “Dynamics of Healthy Aging, ”, University of Zurich, Zurich, Switzerland; Center of Competence Multimorbidity, University of Zurich, Zurich, Switzerland; Psychopathology and Clinical Intervention, Department of Psychology, University of Zurich, Zurich, Switzerland; Department of Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany; Department of Internal Medicine, University Hospital Zurich, Zurich, Switzerland; Department of Internal Medicine, Cantonal Hospital Olten, Olten, Switzerland","Horn, A.B., University Research Priority Program “Dynamics of Healthy Aging, ”, University of Zurich, Zurich, Switzerland, Center of Competence Multimorbidity, University of Zurich, Zurich, Switzerland, Psychopathology and Clinical Intervention, Department of Psychology, University of Zurich, Zurich, Switzerland; Boettcher, V.S., Department of Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany; Holzer, B.M., Center of Competence Multimorbidity, University of Zurich, Zurich, Switzerland, Department of Internal Medicine, University Hospital Zurich, Zurich, Switzerland; Siebenhuener, K., Center of Competence Multimorbidity, University of Zurich, Zurich, Switzerland, Department of Internal Medicine, University Hospital Zurich, Zurich, Switzerland; Maercker, A., University Research Priority Program “Dynamics of Healthy Aging, ”, University of Zurich, Zurich, Switzerland, Psychopathology and Clinical Intervention, Department of Psychology, University of Zurich, Zurich, Switzerland; Battegay, E., University Research Priority Program “Dynamics of Healthy Aging, ”, University of Zurich, Zurich, Switzerland, Center of Competence Multimorbidity, University of Zurich, Zurich, Switzerland, Department of Internal Medicine, University Hospital Zurich, Zurich, Switzerland; Zimmerli, L., Center of Competence Multimorbidity, University of Zurich, Zurich, Switzerland, Department of Internal Medicine, Cantonal Hospital Olten, Olten, Switzerland"
"Czar M.F., Breitgoff F.D., Sahoo D., Sajid M., Ramezanian N., Polyhach Y., Jeschke G., Godt A., Zenobi R.","Linear and Kinked Oligo(phenyleneethynylene)s as Ideal Molecular Calibrants for Förster Resonance Energy Transfer","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074428120&doi=10.1021%2facs.jpclett.9b02621&partnerID=40&md5=c1bffe1fa3324bcc65ded73503b4abdd","Department of Chemistry and Applied Biosciences, ETH Zurich, Zurich, CH-8093, Switzerland; Faculty of Chemistry and Center for Molecular Materials (CM2), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany","Czar, M.F., Department of Chemistry and Applied Biosciences, ETH Zurich, Zurich, CH-8093, Switzerland; Breitgoff, F.D., Department of Chemistry and Applied Biosciences, ETH Zurich, Zurich, CH-8093, Switzerland; Sahoo, D., Faculty of Chemistry and Center for Molecular Materials (CM2), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Sajid, M., Faculty of Chemistry and Center for Molecular Materials (CM2), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Ramezanian, N., Faculty of Chemistry and Center for Molecular Materials (CM2), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Polyhach, Y., Department of Chemistry and Applied Biosciences, ETH Zurich, Zurich, CH-8093, Switzerland; Jeschke, G., Department of Chemistry and Applied Biosciences, ETH Zurich, Zurich, CH-8093, Switzerland; Godt, A., Faculty of Chemistry and Center for Molecular Materials (CM2), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Zenobi, R., Department of Chemistry and Applied Biosciences, ETH Zurich, Zurich, CH-8093, Switzerland"
"Möllerherm J., Wieling E., Saile R., Forgatch M.S., Neuner F., Catani C.","Behavioral Observations in Northern UGANDA: Development of a Coding System to Assess Mother–Child Interactions in a Post-war Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075545190&doi=10.3389%2ffpsyg.2019.02519&partnerID=40&md5=58da39b05810ca75a57b5f5be7a59d84","Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany; Marriage and Family Therapy/Department of Human Development and Family Science, College of Family and Consumer Sciences, University of Georgia, Athens, GA, United States; Oregon Social Learning Center, Eugene, OR, United States","Möllerherm, J., Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany; Wieling, E., Marriage and Family Therapy/Department of Human Development and Family Science, College of Family and Consumer Sciences, University of Georgia, Athens, GA, United States; Saile, R., Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany; Forgatch, M.S., Oregon Social Learning Center, Eugene, OR, United States; Neuner, F., Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany; Catani, C., Department of Psychology, Clinical Psychology and Psychotherapy, Bielefeld University, Bielefeld, Germany"
"Tannenbaum C., Ellis R.P., Eyssel F., Zou J., Schiebinger L.","Sex and gender analysis improves science and engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074689820&doi=10.1038%2fs41586-019-1657-6&partnerID=40&md5=89777232d69d9c46233089794b2ddb33","Institute of Gender and Health, Canadian Institutes of Health Research, Université de Montréal, Montreal, QC, Canada; College of Life and Environmental Sciences, University of Exeter, Exeter, United Kingdom; Center of Excellence Cognitive Interaction Technology, Department of Psychology, Universität Bielefeld, Bielefeld, Germany; Biomedical Data Science, Stanford University, Stanford, CA, United States; Chan-Zuckerberg Biohub, San Francisco, CA, United States; History of Science, Gendered Innovations in Science, Health & Medicine, Engineering and Environment, Stanford University, Stanford, CA, United States","Tannenbaum, C., Institute of Gender and Health, Canadian Institutes of Health Research, Université de Montréal, Montreal, QC, Canada; Ellis, R.P., College of Life and Environmental Sciences, University of Exeter, Exeter, United Kingdom; Eyssel, F., Center of Excellence Cognitive Interaction Technology, Department of Psychology, Universität Bielefeld, Bielefeld, Germany; Zou, J., Biomedical Data Science, Stanford University, Stanford, CA, United States, Chan-Zuckerberg Biohub, San Francisco, CA, United States; Schiebinger, L., History of Science, Gendered Innovations in Science, Health & Medicine, Engineering and Environment, Stanford University, Stanford, CA, United States"
"Hosseini B., Hammer B.","Interpretable multiple-kernel prototype learning for discriminative representation and feature selection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075416925&doi=10.1145%2f3357384.3357865&partnerID=40&md5=324554256e307b1951f42c3ea6ead941","CITEC Cluster of Excellence, Bielefeld University, Bielefeld, Germany","Hosseini, B., CITEC Cluster of Excellence, Bielefeld University, Bielefeld, Germany; Hammer, B., CITEC Cluster of Excellence, Bielefeld University, Bielefeld, Germany"
"Vasilache A.","Security in the sovereignty-governmentality continuum","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068773675&doi=10.1080%2f09557571.2019.1632797&partnerID=40&md5=3d3783fc38520aac71df22d7ef8a3c7c","Bielefeld University, Germany","Vasilache, A., Bielefeld University, Germany"
