Authors,Title,Link,Affiliations,Authors with affiliations
"Lubitz D., Wendisch V.F.","Ciprofloxacin triggered glutamate production by Corynebacterium glutamicum","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991694310&doi=10.1186%2fs12866-016-0857-6&partnerID=40&md5=02bba4be2745637fae681889eb114c40","Genetics of Prokaryotes, Faculty of Biology and Center for Biotechnology, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany","Lubitz, D., Genetics of Prokaryotes, Faculty of Biology and Center for Biotechnology, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Wendisch, V.F., Genetics of Prokaryotes, Faculty of Biology and Center for Biotechnology, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Sauzet O., Kleine M., Williams J.E.","Data in longitudinal randomised controlled trials in cancer pain: Is there any loss of the information available in the data? Results of a systematic literature review and guideline for reporting","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990852191&doi=10.1186%2fs12885-016-2818-8&partnerID=40&md5=236f0d99567da32c290bf2a3beb73a55","Bielefeld University, AG3 Epidemiology and International Public Health, Bielefeld School of Public Health, Postfach 10 01 31, Bielefeld, 33501, Germany; Royal Marsden NHS Foundation Trust, Department of Anaesthetics and Pain Management, London, United Kingdom","Sauzet, O., Bielefeld University, AG3 Epidemiology and International Public Health, Bielefeld School of Public Health, Postfach 10 01 31, Bielefeld, 33501, Germany; Kleine, M., Bielefeld University, AG3 Epidemiology and International Public Health, Bielefeld School of Public Health, Postfach 10 01 31, Bielefeld, 33501, Germany; Williams, J.E., Royal Marsden NHS Foundation Trust, Department of Anaesthetics and Pain Management, London, United Kingdom"
"Razum O., Samkange-Zeeb F.","Populations at Special Health Risk: Migrants","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043312519&doi=10.1016%2fB978-0-12-803678-5.00345-3&partnerID=40&md5=88176f61f99b0db04f80bcfa22aec164","University of Bielefeld, Bielefeld, Germany; Leibniz Institute of Prevention Research and Epidemiology, Bremen, Germany","Razum, O., University of Bielefeld, Bielefeld, Germany; Samkange-Zeeb, F., Leibniz Institute of Prevention Research and Epidemiology, Bremen, Germany"
"Tavanxhi N., Burazeri G., Laaser U.","Southeastern Europe, Health Systems of","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043349109&doi=10.1016%2fB978-0-12-803678-5.00423-9&partnerID=40&md5=c0e7a4eb2e5f93cb655ea35f08762631","United Nations AIDS Program, Geneva, Switzerland; University of Tirana, Tirana, Albania; University of Bielefeld, Bielefeld, Germany","Tavanxhi, N., United Nations AIDS Program, Geneva, Switzerland; Burazeri, G., University of Tirana, Tirana, Albania; Laaser, U., University of Bielefeld, Bielefeld, Germany"
"Carlmeyer B., Schlangen D., Wrede B.","""Look at me!"" - Self-interruptions as attention booster?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994500696&doi=10.1145%2f2974804.2980488&partnerID=40&md5=74282c84bd28b989b4224cc56d84468a","CITEC, Bielefeld University, Bielefeld, Germany","Carlmeyer, B., CITEC, Bielefeld University, Bielefeld, Germany; Schlangen, D., CITEC, Bielefeld University, Bielefeld, Germany; Wrede, B., CITEC, Bielefeld University, Bielefeld, Germany"
"Richter V., Carlmeyer B., Lier F., Borgsen S.M.Z., Schlangen D., Kummert F., Wachsmuth S., Wrede B.","Are you talking to me? Improving the robustness of dialogue systems in a multi party HRI scenario by incorporating gaze direction and lip movement of attendees","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994519154&doi=10.1145%2f2974804.2974823&partnerID=40&md5=3d3b5c26aa4b72ed46d7984b795eeef6","Bielefeld University (CITEC), Bielefeld, 33615, Germany","Richter, V., Bielefeld University (CITEC), Bielefeld, 33615, Germany; Carlmeyer, B., Bielefeld University (CITEC), Bielefeld, 33615, Germany; Lier, F., Bielefeld University (CITEC), Bielefeld, 33615, Germany; Borgsen, S.M.Z., Bielefeld University (CITEC), Bielefeld, 33615, Germany; Schlangen, D., Bielefeld University (CITEC), Bielefeld, 33615, Germany; Kummert, F., Bielefeld University (CITEC), Bielefeld, 33615, Germany; Wachsmuth, S., Bielefeld University (CITEC), Bielefeld, 33615, Germany; Wrede, B., Bielefeld University (CITEC), Bielefeld, 33615, Germany"
"Schulz S., Lier F., Kipp A., Wachsmuth S.","Humotion - A human inspired gaze control framework for anthropomorphic robot heads","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994504560&doi=10.1145%2f2974804.2974827&partnerID=40&md5=873a53f8dd044db82b8693ce2c28cde4","Central Lab. Facilities, Center of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Germany; Applied Informatics, Bielefeld University, Germany","Schulz, S., Central Lab. Facilities, Center of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Germany; Lier, F., Central Lab. Facilities, Center of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Germany; Kipp, A., Applied Informatics, Bielefeld University, Germany; Wachsmuth, S., Central Lab. Facilities, Center of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Germany"
"Kipp A., Kummert F.","""I know how you performed!"" Fostering engagement in a gaming situation using memory of past interactions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994525725&doi=10.1145%2f2974804.2974818&partnerID=40&md5=1960974499de6cfaf48f48203094314a","Applied Informatics Bielefeld University, Germany","Kipp, A., Applied Informatics Bielefeld University, Germany; Kummert, F., Applied Informatics Bielefeld University, Germany"
"Hermann T., Yang J., Nagai Y.","EmoSonics - Interactive sound interfaces for the externalization of emotions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999273734&doi=10.1145%2f2986416.2986437&partnerID=40&md5=2288aea6af37a68db3159c3af90e31c2","Ambient Intelligence Group, CITEC, Bielefeld University, Bielefeld, Germany; Graduate School of Engineering, Osaka University, Osaka, Japan","Hermann, T., Ambient Intelligence Group, CITEC, Bielefeld University, Bielefeld, Germany; Yang, J., Ambient Intelligence Group, CITEC, Bielefeld University, Bielefeld, Germany; Nagai, Y., Graduate School of Engineering, Osaka University, Osaka, Japan"
"Van Dam L.C.J., Plaisier M.A., Glowania C., Ernst M.O.","Haptic adaptation to slant: No transfer between exploration modes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989858024&doi=10.1038%2fsrep34412&partnerID=40&md5=3519bdc6492f4a2d65197f2a459217a4","Cognitive Neuroscience/Cognitive Interaction Technology Center of Excellence (CITEC), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; University of Essex, Wivenhoe Park, Colchester, CO4 3SQ, United Kingdom; Department of Human Movement Sciences, Research Institute MOVE, Vrije Universiteit Amsterdam, Van der Boechorststraat 9, Amsterdam, 1081 BT, Netherlands; Applied Cognitive Psychology, Ulm University, Albert-Einstein-Allee 47, Ulm, 89081, Germany","Van Dam, L.C.J., Cognitive Neuroscience/Cognitive Interaction Technology Center of Excellence (CITEC), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany, University of Essex, Wivenhoe Park, Colchester, CO4 3SQ, United Kingdom; Plaisier, M.A., Department of Human Movement Sciences, Research Institute MOVE, Vrije Universiteit Amsterdam, Van der Boechorststraat 9, Amsterdam, 1081 BT, Netherlands; Glowania, C., Cognitive Neuroscience/Cognitive Interaction Technology Center of Excellence (CITEC), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Ernst, M.O., Cognitive Neuroscience/Cognitive Interaction Technology Center of Excellence (CITEC), Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany, Applied Cognitive Psychology, Ulm University, Albert-Einstein-Allee 47, Ulm, 89081, Germany"
"Neumann L., Meier D., Schmalhorst J., Rott K., Reiss G., Meinert M.","Temperature dependence of the spin Hall angle and switching current in the nc-W(O)/CoFeB/MgO system with perpendicular magnetic anisotropy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990821941&doi=10.1063%2f1.4964415&partnerID=40&md5=4033d1d387a6d365c6dfc06bac3c3929","Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Bielefeld, D-33501, Germany","Neumann, L., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Bielefeld, D-33501, Germany; Meier, D., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Bielefeld, D-33501, Germany; Schmalhorst, J., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Bielefeld, D-33501, Germany; Rott, K., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Bielefeld, D-33501, Germany; Reiss, G., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Bielefeld, D-33501, Germany; Meinert, M., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Bielefeld, D-33501, Germany"
"Kastrup V., Kleindienst-Cachay C.","‘Reflective co-education’ or male-oriented physical education? Teachers' views about activities in co-educational PE classes at German secondary schools","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916623247&doi=10.1080%2f13573322.2014.984673&partnerID=40&md5=57a26236ab7c803fccedb0532868e735","Department of Sport Science, University of Bielefeld, Bielefeld, Germany","Kastrup, V., Department of Sport Science, University of Bielefeld, Bielefeld, Germany; Kleindienst-Cachay, C., Department of Sport Science, University of Bielefeld, Bielefeld, Germany"
"Pucker B., Holtgrawe D., Sorensen T.R., Stracke R., Viehover P., Weisshaar B.","A de novo genome sequence assembly of the arabidopsis thaliana accession niederzenz-1 displays presence/absence variation and strong synteny","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991251924&doi=10.1371%2fjournal.pone.0164321&partnerID=40&md5=2183575b1b9d276fc4f71447c32ca9ad","Faculty of Biology, Bielefeld University, Bielefeld, Germany; Center for Biotechnology, Bielefeld University, Bielefeld, Germany","Pucker, B., Faculty of Biology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Holtgrawe, D., Faculty of Biology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Sorensen, T.R., Faculty of Biology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Stracke, R., Faculty of Biology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Viehover, P., Faculty of Biology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Weisshaar, B., Faculty of Biology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany"
"Kastner F.","Plädoyer für eine Soziologie der Parlamente: Bericht zur gemeinsamen Tagung der Sektionen „Politische Soziologie“ und „Rechtssoziologie“ der DGS sowie der Abteilung für Demokratieforschung des Forum Internationale Wissenschaft, 10./11. Juni 2016 in Bonn","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021384672&doi=10.1007%2fs12286-016-0306-9&partnerID=40&md5=3a9a34e0f0d72f48598058f5a4c65e6c","Fakultät für Soziologie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany","Kastner, F., Fakultät für Soziologie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Nickel A.","Integrality of Stickelberger elements and the equivariant Tamagawa number conjecture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989955521&doi=10.1515%2fcrelle-2014-0042&partnerID=40&md5=aead412594b944c27c8a0542e69090b3","Fakultät für Mathematik, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33501, Germany","Nickel, A., Fakultät für Mathematik, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33501, Germany"
"Staiger D.","Bad times for acute myeloid leukemia [Schlechte Zeiten für akute myeloische Leukämie]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992451656&doi=10.1002%2fbiuz.201690082&partnerID=40&md5=7c2cf13f0f6fe9658876028916baba10","Lehrstuhl für Molekulare Zellphysiologie, Fakultät für Biologie, Universität Bielefeld, Germany","Staiger, D., Lehrstuhl für Molekulare Zellphysiologie, Fakultät für Biologie, Universität Bielefeld, Germany"
"Kieburg M., Kösters H.","Exact relation between singular value and eigenvalue statistics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032576800&doi=10.1142%2fS2010326316500155&partnerID=40&md5=79168bf0343ea64f698fb3ba3279aeb4","Faculty of Physics, University of Duisburg-Essen, Lotharstr. 1, Duisburg, D-47048, Germany; Department of Physics, Bielefeld University, Postfach 100131, Bielefeld, D-33501, Germany; Department of Mathematics, Bielefeld University, Postfach 100131, Bielefeld, D-33501, Germany","Kieburg, M., Faculty of Physics, University of Duisburg-Essen, Lotharstr. 1, Duisburg, D-47048, Germany, Department of Physics, Bielefeld University, Postfach 100131, Bielefeld, D-33501, Germany; Kösters, H., Department of Mathematics, Bielefeld University, Postfach 100131, Bielefeld, D-33501, Germany"
"Lubitz D., Jorge J.M.P., Pérez-García F., Taniguchi H., Wendisch V.F.","Roles of export genes cgmA and lysE for the production of l-arginine and l-citrulline by Corynebacterium glutamicum","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976291671&doi=10.1007%2fs00253-016-7695-1&partnerID=40&md5=2b05760c3d52977da5d7d55ed64ed9c2","Faculty of Biology and CeBiTec, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany","Lubitz, D., Faculty of Biology and CeBiTec, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany; Jorge, J.M.P., Faculty of Biology and CeBiTec, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany; Pérez-García, F., Faculty of Biology and CeBiTec, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany; Taniguchi, H., Faculty of Biology and CeBiTec, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany; Wendisch, V.F., Faculty of Biology and CeBiTec, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany"
"Differt D., Möller R.","Spectral skyline separation: Extended landmark databases and panoramic imaging","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990988021&doi=10.3390%2fs16101614&partnerID=40&md5=06d6fbfb896576b97796ad4858725413","Computer Engineering Group, Faculty of Technology, Bielefeld University, Bielefeld, D-33594, Germany","Differt, D., Computer Engineering Group, Faculty of Technology, Bielefeld University, Bielefeld, D-33594, Germany; Möller, R., Computer Engineering Group, Faculty of Technology, Bielefeld University, Bielefeld, D-33594, Germany"
"Greiner A.","Human capital formation and public debt: growth and welfare effects of three different deficit policies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958040923&doi=10.1080%2f17487870.2015.1128834&partnerID=40&md5=6542759da7dcfa9ba0707af2a7b89fd4","Department of Business Administration and Economics, Bielefeld University, Bielefeld, Germany","Greiner, A., Department of Business Administration and Economics, Bielefeld University, Bielefeld, Germany"
"Langer L., Catani C.","Child abuse and revictimization: The significance of different types of violence [Kindesmissbrauch und reviktimisierung: Die bedeutung unterschiedlicher gewalttypen]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017269167&doi=10.1026%2f1616-3443%2fa000387&partnerID=40&md5=eb8a5d4823b7763b972089c69a7ec3b9","Universität Bielefeld, Fakultät für Psychologie, Arbeitseinheit Klinische Psychologie und Psychotherapie, Postfach 100131, Bielefeld, 33501, Germany","Langer, L., Universität Bielefeld, Fakultät für Psychologie, Arbeitseinheit Klinische Psychologie und Psychotherapie, Postfach 100131, Bielefeld, 33501, Germany; Catani, C., Universität Bielefeld, Fakultät für Psychologie, Arbeitseinheit Klinische Psychologie und Psychotherapie, Postfach 100131, Bielefeld, 33501, Germany"
"Nietzel B.","Propaganda, psychological warfare and communication research in the USA and the Soviet Union during the Cold War","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003848796&doi=10.1177%2f0952695116667881&partnerID=40&md5=ee8a87472246e75424aa8baee75d164c","Bielefeld University, Germany","Nietzel, B., Bielefeld University, Germany"
"Horstmann G., Becker S., Ernst D.","Perceptual salience captures the eyes on a surprise trial","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973097830&doi=10.3758%2fs13414-016-1102-y&partnerID=40&md5=d66537bd02239727d6e2bc7fc670e2e6","Department of Psychology, Bielefeld University, Bielefeld, 33501, Germany; University of Queensland, St Lucia, QLD, Australia","Horstmann, G., Department of Psychology, Bielefeld University, Bielefeld, 33501, Germany; Becker, S., University of Queensland, St Lucia, QLD, Australia; Ernst, D., Department of Psychology, Bielefeld University, Bielefeld, 33501, Germany"
"Mueller A.-K., Chakarov N., Krüger O., Hoffman J.I.","Long-term effective population size dynamics of an intensively monitored vertebrate population","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983464503&doi=10.1038%2fhdy.2016.67&partnerID=40&md5=0d8ff9ba7033a2bcb3e5f678e8ba1fab","Department of Animal Behaviour, Bielefeld University, Morgenbreede 45, Konsequenz 45, Bielefeld, 33501, Germany; Molecular Ecology and Evolution Lab, Lund University, Lund, Sweden","Mueller, A.-K., Department of Animal Behaviour, Bielefeld University, Morgenbreede 45, Konsequenz 45, Bielefeld, 33501, Germany; Chakarov, N., Department of Animal Behaviour, Bielefeld University, Morgenbreede 45, Konsequenz 45, Bielefeld, 33501, Germany, Molecular Ecology and Evolution Lab, Lund University, Lund, Sweden; Krüger, O., Department of Animal Behaviour, Bielefeld University, Morgenbreede 45, Konsequenz 45, Bielefeld, 33501, Germany; Hoffman, J.I., Department of Animal Behaviour, Bielefeld University, Morgenbreede 45, Konsequenz 45, Bielefeld, 33501, Germany"
"Symanzik T., Lohaus A., Heinrichs N.","Joko, you and I-a pilot trial of a preventive approach to promote interaction between parents and their 24-36-month-old children [Joko, du und ich Ein Präventionsangebot zur Förderung der Interaktion zwischen Eltern und ihren 24 bis 36 Monate alten Kindern]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990862391&doi=10.1026%2f0942-5403%2fa000208&partnerID=40&md5=d2d6cc42fe47e5d58dcd1df36268ce35","Universität Bielefeld, Abteilung für Psychologie Entwicklungspsychologie und Entwicklungspsychopathologie, Postfach 10 01 31, Bielefeld, 33501, Germany; Technische Universität Braunschweig, Institut für Psychologie, Humboldtstraße 33, Braunschweig, 38106, Germany","Symanzik, T., Universität Bielefeld, Abteilung für Psychologie Entwicklungspsychologie und Entwicklungspsychopathologie, Postfach 10 01 31, Bielefeld, 33501, Germany; Lohaus, A., Universität Bielefeld, Abteilung für Psychologie Entwicklungspsychologie und Entwicklungspsychopathologie, Postfach 10 01 31, Bielefeld, 33501, Germany; Heinrichs, N., Technische Universität Braunschweig, Institut für Psychologie, Humboldtstraße 33, Braunschweig, 38106, Germany"
"Barthen L., Gerlinger T.","The Primary Health Care Situation in Saxony-AnhaltPerception, Description and Evaluation of Local Health Care Problems by Mayors [Die hausärztliche Versorgungssituation in Sachsen-Anhalt. Wahrnehmung, Beschreibung und Bewertung lokaler Versorgungsprobleme durch die Bürgermeister]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933555717&doi=10.1055%2fs-0035-1549995&partnerID=40&md5=a97e5ba70dc1b5c28d516298d634c714","Institut für Allgemeinmedizin, Johann Wolfgang Goethe-Universität, Theodor-Stern-Kai 7, Frankfurt am Main, 60590, Germany; Fakultät für Gesundheitswissenschaften, Universität Bielefeld, Bielefeld, Germany","Barthen, L., Institut für Allgemeinmedizin, Johann Wolfgang Goethe-Universität, Theodor-Stern-Kai 7, Frankfurt am Main, 60590, Germany; Gerlinger, T., Fakultät für Gesundheitswissenschaften, Universität Bielefeld, Bielefeld, Germany"
"Rückert C.","Sulfate reduction in microorganisms — recent advances and biotechnological applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992189561&doi=10.1016%2fj.mib.2016.07.007&partnerID=40&md5=b73b4e07efac83897549d1d2f3330993","Sinskey Lab, Department of Biology, Massachusetts Institute of Technology, Cambridge, MA, United States; Technology Platform Genomics, CeBiTec, Bielefeld University, Bielefeld, Germany","Rückert, C., Sinskey Lab, Department of Biology, Massachusetts Institute of Technology, Cambridge, MA, United States, Technology Platform Genomics, CeBiTec, Bielefeld University, Bielefeld, Germany"
"Schindler S., Kissler J.","Selective visual attention to emotional words: Early parallel frontal and visual activations followed by interactive effects in visual cortex","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985982539&doi=10.1002%2fhbm.23261&partnerID=40&md5=494096a52b9c08632f87a74e5fc5bc42","Department of Psychology, University of Bielefeld, Bielefeld, Germany; Center of Excellence Cognitive Interaction Technology (CITEC), University of Bielefeld, Bielefeld, Germany","Schindler, S., Department of Psychology, University of Bielefeld, Bielefeld, Germany, Center of Excellence Cognitive Interaction Technology (CITEC), University of Bielefeld, Bielefeld, Germany; Kissler, J., Department of Psychology, University of Bielefeld, Bielefeld, Germany, Center of Excellence Cognitive Interaction Technology (CITEC), University of Bielefeld, Bielefeld, Germany"
"Rieser H., Poesio M.","Pandora's Box Opened","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991001010&doi=10.1515%2ftl-2016-0015&partnerID=40&md5=9b3a02570828ac89856123c6409f2906","Faculty of Linguistics and Literary Studies, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; School of Computer Science and Electronic Engineering, University of Essex, Colchester, CO43SQ, United Kingdom","Rieser, H., Faculty of Linguistics and Literary Studies, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Poesio, M., School of Computer Science and Electronic Engineering, University of Essex, Colchester, CO43SQ, United Kingdom"
"Burnier Y., Kaczmarek O., Rothkopf A.","In-medium P-wave quarkonium from the complex lattice QCD potential","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991013926&doi=10.1007%2fJHEP10%282016%29032&partnerID=40&md5=2ee8c94f41a4d9b9f9692489eebfb121","Institute of Theoretical Physics, EPFL, Lausanne, CH-1015, Switzerland; Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Institute for Theoretical Physics, Heidelberg University, Philosophenweg 16, Heidelberg, 69120, Germany","Burnier, Y., Institute of Theoretical Physics, EPFL, Lausanne, CH-1015, Switzerland; Kaczmarek, O., Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Rothkopf, A., Institute for Theoretical Physics, Heidelberg University, Philosophenweg 16, Heidelberg, 69120, Germany"
"Huberty M., Tielbörger K., Harvey J.A., Müller C., Macel M.","Erratum to: Chemical Defenses (Glucosinolates) of Native and Invasive Populations of the Range Expanding Invasive Plant Rorippa austriaca (J Chem Ecol, (2014), 40, (363-370), 10.1007/s10886-014-0425-1)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991112075&doi=10.1007%2fs10886-016-0773-0&partnerID=40&md5=0f2b5dbdb5ea1647b79186253e42c2e5","Plant Ecology, University of Tübingen, Auf der Morgenstelle 3, Tübingen, 72076, Germany; Department of Terrestrial Ecology, Netherlands Institute of Ecology, Droevendaalsesteeg 10, Wageningen, 6708 PB, Netherlands; Department of Chemical Ecology, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany","Huberty, M., Plant Ecology, University of Tübingen, Auf der Morgenstelle 3, Tübingen, 72076, Germany; Tielbörger, K., Plant Ecology, University of Tübingen, Auf der Morgenstelle 3, Tübingen, 72076, Germany; Harvey, J.A., Department of Terrestrial Ecology, Netherlands Institute of Ecology, Droevendaalsesteeg 10, Wageningen, 6708 PB, Netherlands; Müller, C., Department of Chemical Ecology, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany; Macel, M., Plant Ecology, University of Tübingen, Auf der Morgenstelle 3, Tübingen, 72076, Germany"
"von der Mühlen S., Richter T., Schmid S., Schmidt E.M., Berthold K.","The use of source-related strategies in evaluating multiple psychology texts: a student–scientist comparison","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946772095&doi=10.1007%2fs11145-015-9601-0&partnerID=40&md5=cb38128e7cdaa389afcdc54c398dc634","Department of Psychology, University of Kassel, Holländische Str. 36-38, Kassel, 34127, Germany; Department of Educational Science, University of Regensburg, Universitätsstraße 31, Regensburg, 93053, Germany; Department of Psychology, Bielefeld University, Postfach 10 01 31, Bielefeld, 33501, Germany","von der Mühlen, S., Department of Psychology, University of Kassel, Holländische Str. 36-38, Kassel, 34127, Germany; Richter, T., Department of Psychology, University of Kassel, Holländische Str. 36-38, Kassel, 34127, Germany; Schmid, S., Department of Educational Science, University of Regensburg, Universitätsstraße 31, Regensburg, 93053, Germany; Schmidt, E.M., Department of Psychology, Bielefeld University, Postfach 10 01 31, Bielefeld, 33501, Germany; Berthold, K., Department of Psychology, Bielefeld University, Postfach 10 01 31, Bielefeld, 33501, Germany"
"Küster J., Völzer H., Favre C., Branco M.C., Czarnecki K.","Supporting different process views through a Shared Process Model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922357234&doi=10.1007%2fs10270-015-0453-5&partnerID=40&md5=2f9d9df674a8bbf34cdb55e616da6b0c","Bielefeld University of Applied Sciences, Bielefeld, Germany; IBM Research — Zurich, Zurich, Switzerland; Generative Software Development Laboratory, University of Waterloo, Waterloo, ON, Canada","Küster, J., Bielefeld University of Applied Sciences, Bielefeld, Germany; Völzer, H., IBM Research — Zurich, Zurich, Switzerland; Favre, C., IBM Research — Zurich, Zurich, Switzerland; Branco, M.C., Generative Software Development Laboratory, University of Waterloo, Waterloo, ON, Canada; Czarnecki, K., Generative Software Development Laboratory, University of Waterloo, Waterloo, ON, Canada"
"Jagmann N., Bleicher V., Busche T., Kalinowski J., Philipp B.","The guanidinobutyrase GbuA is essential for the alkylquinolone-regulated pyocyanin production during parasitic growth of Pseudomonas aeruginosa in co-culture with Aeromonas hydrophila","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991455923&doi=10.1111%2f1462-2920.13419&partnerID=40&md5=e4b3aa1299bbae5fccfaabdf32f84a5e","Institut für Molekulare Mikrobiologie und Biotechnologie, Westfälische Wilhelms-Universität (WWU) Münster, Corrensstr. 3, Münster, 48149, Germany; Center for Biotechnology (CeBiTec), Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Mikrobiologisches Labor Dr. Lohmeyer, Mendelstr. 11, Münster, 48149, Germany","Jagmann, N., Institut für Molekulare Mikrobiologie und Biotechnologie, Westfälische Wilhelms-Universität (WWU) Münster, Corrensstr. 3, Münster, 48149, Germany; Bleicher, V., Institut für Molekulare Mikrobiologie und Biotechnologie, Westfälische Wilhelms-Universität (WWU) Münster, Corrensstr. 3, Münster, 48149, Germany, Mikrobiologisches Labor Dr. Lohmeyer, Mendelstr. 11, Münster, 48149, Germany; Busche, T., Center for Biotechnology (CeBiTec), Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Kalinowski, J., Center for Biotechnology (CeBiTec), Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Philipp, B., Institut für Molekulare Mikrobiologie und Biotechnologie, Westfälische Wilhelms-Universität (WWU) Münster, Corrensstr. 3, Münster, 48149, Germany"
