Authors,Title,Link,Affiliations,Authors with affiliations
"Luekemann L., Abendroth A.-K.","Women in the German workplace: What facilitates or constrains their claims-making for career advancement?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056103681&doi=10.3390%2fsocsci7110214&partnerID=40&md5=44776d4cd9c8a415b0adafe4365e721c","Faculty of Sociology, Bielefeld University, Bielefeld, 33615, Germany","Luekemann, L., Faculty of Sociology, Bielefeld University, Bielefeld, 33615, Germany; Abendroth, A.-K., Faculty of Sociology, Bielefeld University, Bielefeld, 33615, Germany"
"Rohland E.","Changes in the air: Hurricanes in New Orleans from 1718 to the present","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056703790&partnerID=40&md5=d01104188cc1de1bfc76bd9ddbae3d50","Bielefeld University, Germany","Rohland, E., Bielefeld University, Germany"
"Pilger C., Hachmeister H., Greife P., Weiß A., Wiebusch G., Huser T.","Pulse length variation causing spectral distortions in OPO-based hyperspectral coherent Raman scattering microscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055858927&doi=10.1364%2fOE.26.028312&partnerID=40&md5=9ec27522b30f226a6489bd80de1e14c2","Biomolecular Photonics, University of Bielefeld, Universitätsstr. 25, Bielefeld, D-33501, Germany","Pilger, C., Biomolecular Photonics, University of Bielefeld, Universitätsstr. 25, Bielefeld, D-33501, Germany; Hachmeister, H., Biomolecular Photonics, University of Bielefeld, Universitätsstr. 25, Bielefeld, D-33501, Germany; Greife, P., Biomolecular Photonics, University of Bielefeld, Universitätsstr. 25, Bielefeld, D-33501, Germany; Weiß, A., Biomolecular Photonics, University of Bielefeld, Universitätsstr. 25, Bielefeld, D-33501, Germany; Wiebusch, G., Biomolecular Photonics, University of Bielefeld, Universitätsstr. 25, Bielefeld, D-33501, Germany; Huser, T., Biomolecular Photonics, University of Bielefeld, Universitätsstr. 25, Bielefeld, D-33501, Germany"
"Urbanski A., Hansch M., Lopez C.G., Schweins R., Hertle Y., Hellweg T., Polzer F., Huber K.","Polyacrylates in the presence of an extraordinary monovalent cation - Solution behavior and metal nanoparticle formation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050335376&doi=10.1063%2f1.5028182&partnerID=40&md5=c46bbdd36b8c7b2d2637f37298499433","Physikalische Chemie, Universität Paderborn, Paderborn, 33098, Germany; Institut Laue-Langevin, DS/LSS, 71 Avenue des Martyrs, CS 20 156, Grenoble Cedex 9, F-38042, France; Physikalische und Biophysikalische Chemie, Universität Bielefeld, Bielefeld, 33615, Germany; Department of Physics, Humboldt-Universität zu Berlin, Berlin, 10099, Germany","Urbanski, A., Physikalische Chemie, Universität Paderborn, Paderborn, 33098, Germany; Hansch, M., Physikalische Chemie, Universität Paderborn, Paderborn, 33098, Germany; Lopez, C.G., Physikalische Chemie, Universität Paderborn, Paderborn, 33098, Germany; Schweins, R., Institut Laue-Langevin, DS/LSS, 71 Avenue des Martyrs, CS 20 156, Grenoble Cedex 9, F-38042, France; Hertle, Y., Physikalische und Biophysikalische Chemie, Universität Bielefeld, Bielefeld, 33615, Germany; Hellweg, T., Physikalische und Biophysikalische Chemie, Universität Bielefeld, Bielefeld, 33615, Germany; Polzer, F., Department of Physics, Humboldt-Universität zu Berlin, Berlin, 10099, Germany; Huber, K., Physikalische Chemie, Universität Paderborn, Paderborn, 33098, Germany"
"Finke A., Steppacher I., Kissler J., Ritter H.","Frequency Band Variations Predict EEG Single-Trial Classification Performance in Disorder of Consciousness Patients","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056673248&doi=10.1109%2fEMBC.2018.8512719&partnerID=40&md5=b9191adea2e04ce46454e200f2f37116","Neuroinformatics Group, Faculty of Technology, Bielefeld University, Bielefeld, 33619, Germany; Affective Neuropsychology Group, Faculty of Psychology, Bielefeld University, United Kingdom; Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, United Kingdom","Finke, A., Neuroinformatics Group, Faculty of Technology, Bielefeld University, Bielefeld, 33619, Germany, Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, United Kingdom; Steppacher, I., Affective Neuropsychology Group, Faculty of Psychology, Bielefeld University, United Kingdom, Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, United Kingdom; Kissler, J., Affective Neuropsychology Group, Faculty of Psychology, Bielefeld University, United Kingdom, Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, United Kingdom; Ritter, H., Neuroinformatics Group, Faculty of Technology, Bielefeld University, Bielefeld, 33619, Germany, Affective Neuropsychology Group, Faculty of Psychology, Bielefeld University, United Kingdom"
"Dudde A., Krause E.T., Matthews L.R., Schrader L.","More than eggs - relationship between productivity and learning in laying hens","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055541219&doi=10.3389%2ffpsyg.2018.02000&partnerID=40&md5=a2b7322b12de8b72b25563bd1664b22d","Institute of Animal Welfare and Animal Husbandry, Friedrich-Loeffler-Institut, Celle, Germany; Department of Animal Behaviour, Bielefeld University, Bielefeld, Germany; School of Psychology, The University of Auckland, Auckland, New Zealand; Lindsay Matthews Research International, Hamilton, New Zealand","Dudde, A., Institute of Animal Welfare and Animal Husbandry, Friedrich-Loeffler-Institut, Celle, Germany, Department of Animal Behaviour, Bielefeld University, Bielefeld, Germany; Krause, E.T., Institute of Animal Welfare and Animal Husbandry, Friedrich-Loeffler-Institut, Celle, Germany; Matthews, L.R., School of Psychology, The University of Auckland, Auckland, New Zealand, Lindsay Matthews Research International, Hamilton, New Zealand; Schrader, L., Institute of Animal Welfare and Animal Husbandry, Friedrich-Loeffler-Institut, Celle, Germany"
"Zhang X., Marschewski E., Penner P., Weimann T., Hinze P., Beyer A., Gölzhäuser A.","Large-Area All-Carbon Nanocapacitors from Graphene and Carbon Nanomembranes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052758808&doi=10.1021%2facsnano.8b05490&partnerID=40&md5=96abed88512d0ae398006683e5820e7c","Physics of Supramolecular Systems and Surfaces, Bielefeld University, Bielefeld, 33615, Germany; Physikalisch-Technische Bundesanstalt, Braunschweig, 38116, Germany","Zhang, X., Physics of Supramolecular Systems and Surfaces, Bielefeld University, Bielefeld, 33615, Germany; Marschewski, E., Physics of Supramolecular Systems and Surfaces, Bielefeld University, Bielefeld, 33615, Germany; Penner, P., Physics of Supramolecular Systems and Surfaces, Bielefeld University, Bielefeld, 33615, Germany; Weimann, T., Physikalisch-Technische Bundesanstalt, Braunschweig, 38116, Germany; Hinze, P., Physikalisch-Technische Bundesanstalt, Braunschweig, 38116, Germany; Beyer, A., Physics of Supramolecular Systems and Surfaces, Bielefeld University, Bielefeld, 33615, Germany; Gölzhäuser, A., Physics of Supramolecular Systems and Surfaces, Bielefeld University, Bielefeld, 33615, Germany"
"Blachowicz T., Ehrmann A.","Magnetization reversal in bent nanofibers of different cross sections","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054133891&doi=10.1063%2f1.5022065&partnerID=40&md5=b99f568732203e76dea624782c80c27e","Institute of Physics, Center for Science and Education, Silesian University of Technology, Gliwice, 44-100, Poland; ITES, Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, 33619, Germany","Blachowicz, T., Institute of Physics, Center for Science and Education, Silesian University of Technology, Gliwice, 44-100, Poland; Ehrmann, A., ITES, Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences, Bielefeld, 33619, Germany"
"Ziegler M., Wenger C., Chicca E., Kohlstedt H.","Tutorial: Concepts for closely mimicking biological learning with memristive devices: Principles to emulate cellular forms of learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054963900&doi=10.1063%2f1.5042040&partnerID=40&md5=55e4d11f199e377722cacab8be9289e9","Micro- and Nanoelectronic Systems, Electrical Engineering and Information Technology, Ilmenau University of Technology, Ilmenau, Germany; IHP, Frankfurt (Oder), 15236, Germany; Brandenburg Medical School Theodor Fontane, Neuruppin, 16816, Germany; Neuromorphic Behaving Systems Group, Cognitive Interaction Technology - Center of Excellence (CITEC), Faculty of Technology, Bielefeld University, Bielefeld, Germany; Nanoelectronic, Technische Fakultät, Christian-Albrechts-Universität zu Kiel, Kiel, 24143, Germany","Ziegler, M., Micro- and Nanoelectronic Systems, Electrical Engineering and Information Technology, Ilmenau University of Technology, Ilmenau, Germany; Wenger, C., IHP, Frankfurt (Oder), 15236, Germany, Brandenburg Medical School Theodor Fontane, Neuruppin, 16816, Germany; Chicca, E., Neuromorphic Behaving Systems Group, Cognitive Interaction Technology - Center of Excellence (CITEC), Faculty of Technology, Bielefeld University, Bielefeld, Germany; Kohlstedt, H., Nanoelectronic, Technische Fakultät, Christian-Albrechts-Universität zu Kiel, Kiel, 24143, Germany"
"Baysu G., Coşkan C.","Reconciliation and intergroup forgiveness: the case of the Kurdish conflict in Turkey","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048889683&doi=10.1080%2f14683849.2018.1484287&partnerID=40&md5=71d8cd8bf140245cf85c2a18804601e3","School of Psychology, Queen’s University Belfast, Belfast, United Kingdom; Institute for Interdisciplinary Conflict and Violence Research, Bielefeld University, Belfast, Germany","Baysu, G., School of Psychology, Queen’s University Belfast, Belfast, United Kingdom; Coşkan, C., Institute for Interdisciplinary Conflict and Violence Research, Bielefeld University, Belfast, Germany"
"Sola A., Basso V., Kuepferling M., Pasquale M., Meier D., Reiss G., Kuschel T., Kikkawa T., Uchida K.-I., Saitoh E., Jin H., Boona S., Watzman S., Heremans J., Hoffmann A., Schumacher H.W.","Spin Caloritronic Measurements: A Round Robin Comparison of the Longitudinal Spin Seebeck Effect","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056998877&doi=10.1109%2fCPEM.2018.8501206&partnerID=40&md5=ebd600634b1f350f90e5489f4e501445","Istituto Nazionale di Ricerca Metrologica, Turin, 10135, Italy; Center for Spinelectronic Materials and Devices, Bielefeld University, Bielefeld, 33615, Germany; Institute for Materials Research, Tohoku University, Sendai, 980-8577, Japan; National Institute for Materials Science, Tsukuba, 305-0047, Japan; Department of Mechanical and Aerospace Engineering, Ohio State University, Columbus, OH  43210, United States; Materials Science Division, Argonne National Laboratory, Argonne, IL  60439, United States; Physikalisch-Technische Bundesanstalt, Bundesallee 100, Braunschweig, 38116, Germany","Sola, A., Istituto Nazionale di Ricerca Metrologica, Turin, 10135, Italy; Basso, V., Istituto Nazionale di Ricerca Metrologica, Turin, 10135, Italy; Kuepferling, M., Istituto Nazionale di Ricerca Metrologica, Turin, 10135, Italy; Pasquale, M., Istituto Nazionale di Ricerca Metrologica, Turin, 10135, Italy; Meier, D., Center for Spinelectronic Materials and Devices, Bielefeld University, Bielefeld, 33615, Germany; Reiss, G., Center for Spinelectronic Materials and Devices, Bielefeld University, Bielefeld, 33615, Germany; Kuschel, T., Center for Spinelectronic Materials and Devices, Bielefeld University, Bielefeld, 33615, Germany; Kikkawa, T., Institute for Materials Research, Tohoku University, Sendai, 980-8577, Japan; Uchida, K.-I., Institute for Materials Research, Tohoku University, Sendai, 980-8577, Japan, National Institute for Materials Science, Tsukuba, 305-0047, Japan; Saitoh, E., Institute for Materials Research, Tohoku University, Sendai, 980-8577, Japan; Jin, H., Department of Mechanical and Aerospace Engineering, Ohio State University, Columbus, OH  43210, United States; Boona, S., Department of Mechanical and Aerospace Engineering, Ohio State University, Columbus, OH  43210, United States; Watzman, S., Department of Mechanical and Aerospace Engineering, Ohio State University, Columbus, OH  43210, United States; Heremans, J., Department of Mechanical and Aerospace Engineering, Ohio State University, Columbus, OH  43210, United States; Hoffmann, A., Materials Science Division, Argonne National Laboratory, Argonne, IL  60439, United States; Schumacher, H.W., Physikalisch-Technische Bundesanstalt, Bundesallee 100, Braunschweig, 38116, Germany"
"Schwartzen A., Rovers M., Neumann B., Stammler H.-G., Mitzel N.W.","Syntheses and Structures of 1,8,13,16-Substituted Triptycenes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054649817&doi=10.1002%2fejoc.201800770&partnerID=40&md5=527a0e7023292e5248209a582ebaf0f4","Fakultät für Chemie, Lehrstuhl für Anorganische Chemie und Strukturchemie, Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany","Schwartzen, A., Fakultät für Chemie, Lehrstuhl für Anorganische Chemie und Strukturchemie, Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany; Rovers, M., Fakultät für Chemie, Lehrstuhl für Anorganische Chemie und Strukturchemie, Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany; Neumann, B., Fakultät für Chemie, Lehrstuhl für Anorganische Chemie und Strukturchemie, Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany; Stammler, H.-G., Fakultät für Chemie, Lehrstuhl für Anorganische Chemie und Strukturchemie, Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany; Mitzel, N.W., Fakultät für Chemie, Lehrstuhl für Anorganische Chemie und Strukturchemie, Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany"
"Bläsing B.E., Sauzet O.","My action, my self: Recognition of self-created but visually unfamiliar dance-like actions from point-light displays","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055024668&doi=10.3389%2ffpsyg.2018.01909&partnerID=40&md5=c3b7c2dc865d1034a58245d5d7614109","Neurocognition and Action - Biomechanics Research Group, Faculty of Psychology and Sport Science, Bielefeld University, Bielefeld, Germany; Center of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, Germany; Bielefeld School of Public Health/AG 3 Epidemiology and International Public Health, Bielefeld University, Bielefeld, Germany; StatBeCe, Center for Statistics, Bielefeld University, Bielefeld, Germany","Bläsing, B.E., Neurocognition and Action - Biomechanics Research Group, Faculty of Psychology and Sport Science, Bielefeld University, Bielefeld, Germany, Center of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, Germany; Sauzet, O., Bielefeld School of Public Health/AG 3 Epidemiology and International Public Health, Bielefeld University, Bielefeld, Germany, StatBeCe, Center for Statistics, Bielefeld University, Bielefeld, Germany"
"Wolf-Homeyer S., Engelmann J., Schneider A.","Application of reduced sensor movement sequences as a precursor for search area partitioning and a selection of discrete EEV contour-ring fragments for active electrolocation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055072392&doi=10.1088%2f1748-3190%2faae23f&partnerID=40&md5=70c2232a818be71818c16ed430d22528","Biomechatronics Group, Faculty of Engineering and Mathematics, University of Applied Sciences, Bielefeld, Germany; Active Sensing, Faculty of Biology, Bielefeld University, Bielefeld, Germany","Wolf-Homeyer, S., Biomechatronics Group, Faculty of Engineering and Mathematics, University of Applied Sciences, Bielefeld, Germany, Active Sensing, Faculty of Biology, Bielefeld University, Bielefeld, Germany; Engelmann, J., Active Sensing, Faculty of Biology, Bielefeld University, Bielefeld, Germany; Schneider, A., Biomechatronics Group, Faculty of Engineering and Mathematics, University of Applied Sciences, Bielefeld, Germany"
"Bergmann K., del Mar Cordero Rull M., Lugrin B.","A Pilot Study on Adaptive Gesture Use in Interaction with Non-native Listeners","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058150898&doi=10.1145%2f3279972.3279978&partnerID=40&md5=4a86a5c89cfae6ee9b6085e6fcef3009","Bielefeld University of Applied Sciences, Bielefeld, Germany; University of Wuerzburg, Human Computer Interaction, Wuerzburg, Germany","Bergmann, K., Bielefeld University of Applied Sciences, Bielefeld, Germany; del Mar Cordero Rull, M., University of Wuerzburg, Human Computer Interaction, Wuerzburg, Germany; Lugrin, B., University of Wuerzburg, Human Computer Interaction, Wuerzburg, Germany"
"Sajjadi P., Hoffmann L., Cimiano P., Kopp S.","On the effect of a personality-driven ECA on perceived social presence and game experience in VR","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057319068&doi=10.1109%2fVS-Games.2018.8493436&partnerID=40&md5=7ffb1d56fbd9da47ed11300584dba7f9","Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, Germany","Sajjadi, P., Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, Germany; Hoffmann, L., Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, Germany; Cimiano, P., Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, Germany; Kopp, S., Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, Germany"
"Pinkwart M., Schwarz D.J.","Multipole vectors of completely random microwave skies for l≤50 MULTIPOLE VECTORS of COMPLETELY RANDOM ... MARVIN PINKWART and DOMINIK J. SCHWARZ","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056181880&doi=10.1103%2fPhysRevD.98.083536&partnerID=40&md5=4971e57d84a44ceceb8a549a36deffe0","Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany; Department of Physics and Earth Sciences, Jacobs University Bremen, Campus Ring 1, Bremen, 28759, Germany","Pinkwart, M., Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany, Department of Physics and Earth Sciences, Jacobs University Bremen, Campus Ring 1, Bremen, 28759, Germany; Schwarz, D.J., Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany"
"Caprini C., Hölscher P., Schwarz D.J.","Astrophysical gravitational waves in conformal gravity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056191791&doi=10.1103%2fPhysRevD.98.084002&partnerID=40&md5=15cead1d898578c67f98e081caf99270","Laboratoire Astroparticule et Cosmologie, CNRS UMR 7164, Université Paris-Diderot, 10 rue Alice Domon et Léonie Duquet, Paris, 75013, France; Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany","Caprini, C., Laboratoire Astroparticule et Cosmologie, CNRS UMR 7164, Université Paris-Diderot, 10 rue Alice Domon et Léonie Duquet, Paris, 75013, France; Hölscher, P., Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany; Schwarz, D.J., Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany"
"Shan J., Singh A.V., Liang L., Cornelissen L.J., Galazka Z., Gupta A., Van Wees B.J., Kuschel T.","Enhanced magnon spin transport in NiFe2O4 thin films on a lattice-matched substrate","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055058919&doi=10.1063%2f1.5049749&partnerID=40&md5=5e5aa23d04205d1c3765a07c4fd2dfb5","Physics of Nanodevices, Zernike Institute for Advanced Materials, University of Groningen, Nijenborgh 4, Groningen, 9747 AG, Netherlands; Center for Materials for Information Technology, University of Alabama, Tuscaloosa, AL 35487, United States; Leibniz Institute for Crystal Growth, Max-Born-Str. 2, Berlin, 12489, Germany; Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany","Shan, J., Physics of Nanodevices, Zernike Institute for Advanced Materials, University of Groningen, Nijenborgh 4, Groningen, 9747 AG, Netherlands; Singh, A.V., Center for Materials for Information Technology, University of Alabama, Tuscaloosa, AL 35487, United States; Liang, L., Physics of Nanodevices, Zernike Institute for Advanced Materials, University of Groningen, Nijenborgh 4, Groningen, 9747 AG, Netherlands; Cornelissen, L.J., Physics of Nanodevices, Zernike Institute for Advanced Materials, University of Groningen, Nijenborgh 4, Groningen, 9747 AG, Netherlands; Galazka, Z., Leibniz Institute for Crystal Growth, Max-Born-Str. 2, Berlin, 12489, Germany; Gupta, A., Center for Materials for Information Technology, University of Alabama, Tuscaloosa, AL 35487, United States; Van Wees, B.J., Physics of Nanodevices, Zernike Institute for Advanced Materials, University of Groningen, Nijenborgh 4, Groningen, 9747 AG, Netherlands; Kuschel, T., Physics of Nanodevices, Zernike Institute for Advanced Materials, University of Groningen, Nijenborgh 4, Groningen, 9747 AG, Netherlands, Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Wortmann M., Frese N., Heide A., Brikmann J., Strube O., Dalpke R., Gölzhäuser A., Moritzer E., Hüsgen B.","Examination of Interpenetrating Polymer Networks of Polyurea in Silicone Molds Arising during Vacuum Casting Processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037983560&doi=10.1080%2f03602559.2017.1410838&partnerID=40&md5=d88d1a632726a83f2f03c40adac2061a","Department of Engineering and Mathematics, University of Applied Sciences Bielefeld, Bielefeld, Germany; Department of Physics, Bielefeld University, Bielefeld, Germany; Department of Chemistry, Coating Materials & Polymers, University of Paderborn, Paderborn, Germany; Department of Engineering, University of Paderborn, Paderborn, Germany","Wortmann, M., Department of Engineering and Mathematics, University of Applied Sciences Bielefeld, Bielefeld, Germany; Frese, N., Department of Physics, Bielefeld University, Bielefeld, Germany; Heide, A., Department of Engineering and Mathematics, University of Applied Sciences Bielefeld, Bielefeld, Germany; Brikmann, J., Department of Engineering and Mathematics, University of Applied Sciences Bielefeld, Bielefeld, Germany; Strube, O., Department of Chemistry, Coating Materials & Polymers, University of Paderborn, Paderborn, Germany; Dalpke, R., Department of Physics, Bielefeld University, Bielefeld, Germany; Gölzhäuser, A., Department of Physics, Bielefeld University, Bielefeld, Germany; Moritzer, E., Department of Engineering, University of Paderborn, Paderborn, Germany; Hüsgen, B., Department of Engineering and Mathematics, University of Applied Sciences Bielefeld, Bielefeld, Germany"
"Ptatscheck C., Milne P.C., Traunspurger W.","Is stemflow a vector for the transport of small metazoans from tree surfaces down to soil?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054694076&doi=10.1186%2fs12898-018-0198-4&partnerID=40&md5=a4cea842a265f68098c7758573826383","Bielefeld University, Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany","Ptatscheck, C., Bielefeld University, Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany; Milne, P.C., Bielefeld University, Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany; Traunspurger, W., Bielefeld University, Animal Ecology, Konsequenz 45, Bielefeld, 33615, Germany"
"Wolff M.","Kant and practical syllogism. On Rüdiger Bittner's objections to Kant's 'theory' of action according to principles [Kant und der praktische syllogismus. Zu rüdiger bittners einwänden gegen kants ,theorie' des handelns nach grundsätzen]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056202383&doi=10.1515%2fkant-2018-3003&partnerID=40&md5=0c23218d9402904a9d16b1d96ff9399e","Abteilung Philosophie, Fakultät Für Geschichtswissenschaft Philosophie und Theologie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany","Wolff, M., Abteilung Philosophie, Fakultät Für Geschichtswissenschaft Philosophie und Theologie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany"
"Wilcox P.","Contested heritage in Luang Prabang","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059174030&doi=10.4324%2f9781315562889&partnerID=40&md5=4aace1b60260e59bf0dc0bc88196cdee","Faculty of Sociology, Bielefeld University, Germany","Wilcox, P., Faculty of Sociology, Bielefeld University, Germany"
"Bosso P., Das S., Mann R.B.","Potential tests of the generalized uncertainty principle in the advanced LIGO experiment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053205944&doi=10.1016%2fj.physletb.2018.08.061&partnerID=40&md5=31363c5b0100b7a403de4d68a73d537e","Theoretical Physics Group and Quantum Alberta, University of Lethbridge, 4401 University Drive, Lethbridge, Alberta  T1K 3M4, Canada; Fakultät für Physik, Bielefeld University, Bielefeld, D-33501, Germany; Departamento de Física, División de Ciencias e Ingenierías, Campus León, Universidad de Guanajuato, León, Guanajuato  37150, Mexico; Department of Physics and Astronomy, University of Waterloo, Waterloo, Ontario  N2L 3G1, Canada; Perimeter Institute, 31 Caroline St. N., Waterloo, Ontario  N2L 2Y5, Canada","Bosso, P., Theoretical Physics Group and Quantum Alberta, University of Lethbridge, 4401 University Drive, Lethbridge, Alberta  T1K 3M4, Canada, Fakultät für Physik, Bielefeld University, Bielefeld, D-33501, Germany, Departamento de Física, División de Ciencias e Ingenierías, Campus León, Universidad de Guanajuato, León, Guanajuato  37150, Mexico; Das, S., Theoretical Physics Group and Quantum Alberta, University of Lethbridge, 4401 University Drive, Lethbridge, Alberta  T1K 3M4, Canada; Mann, R.B., Department of Physics and Astronomy, University of Waterloo, Waterloo, Ontario  N2L 3G1, Canada, Perimeter Institute, 31 Caroline St. N., Waterloo, Ontario  N2L 2Y5, Canada"
"Moringen A., Aswolinkiy W., Büscher G., Walck G., Haschke R., Ritter H.","Modeling Target-Distractor Discrimination for Haptic Search in a 3D Environment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056581696&doi=10.1109%2fBIOROB.2018.8487705&partnerID=40&md5=361362b4131131b470773c5015d37f43","Bielefeld University, Cognitive Interaction Technology (CITEC), Bielefeld, Germany","Moringen, A., Bielefeld University, Cognitive Interaction Technology (CITEC), Bielefeld, Germany; Aswolinkiy, W., Bielefeld University, Cognitive Interaction Technology (CITEC), Bielefeld, Germany; Büscher, G., Bielefeld University, Cognitive Interaction Technology (CITEC), Bielefeld, Germany; Walck, G., Bielefeld University, Cognitive Interaction Technology (CITEC), Bielefeld, Germany; Haschke, R., Bielefeld University, Cognitive Interaction Technology (CITEC), Bielefeld, Germany; Ritter, H., Bielefeld University, Cognitive Interaction Technology (CITEC), Bielefeld, Germany"
"Paris J., Ríos-Lombardía N., Morís F., Gröger H., González-Sabín J.","Novel Insights into the Combination of Metal- and Biocatalysis: Cascade One-Pot Synthesis of Enantiomerically Pure Biaryl Alcohols in Deep Eutectic Solvents","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053058940&doi=10.1002%2fcctc.201800768&partnerID=40&md5=d62b2b9c69a6b94850e08f28b48c866a","Vivero Ciencias de la Salud, Santo Domingo de Guzmán, Oviedo, 33011, Spain; Chair of Organic Chemistry I Faculty of Chemistry, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany","Paris, J., Vivero Ciencias de la Salud, Santo Domingo de Guzmán, Oviedo, 33011, Spain, Chair of Organic Chemistry I Faculty of Chemistry, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany; Ríos-Lombardía, N., Vivero Ciencias de la Salud, Santo Domingo de Guzmán, Oviedo, 33011, Spain; Morís, F., Vivero Ciencias de la Salud, Santo Domingo de Guzmán, Oviedo, 33011, Spain; Gröger, H., Chair of Organic Chemistry I Faculty of Chemistry, Bielefeld University, Universitätsstr. 25, Bielefeld, 33615, Germany; González-Sabín, J., Vivero Ciencias de la Salud, Santo Domingo de Guzmán, Oviedo, 33011, Spain"
"Donati E., Perez-Peña F., Bartolozzi C., Indiveri G., Chicca E.","Open-Loop Neuromorphic Controller Implemented on VLSI Devices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056606537&doi=10.1109%2fBIOROB.2018.8487937&partnerID=40&md5=f57fef46c84af389532b8fce8fae55f8","University of Zurich, ETH, Institute of Neuroinformatics, Zurich, Switzerland; University of Cadiz, School of Engineering, Cadiz, Spain; Istituto Italiano di Tecnologia, Genoa, Italy; Faculty of Technology and CITEC, Bielefeld University, Bielefeld, Germany","Donati, E., University of Zurich, ETH, Institute of Neuroinformatics, Zurich, Switzerland; Perez-Peña, F., University of Cadiz, School of Engineering, Cadiz, Spain; Bartolozzi, C., Istituto Italiano di Tecnologia, Genoa, Italy; Indiveri, G., University of Zurich, ETH, Institute of Neuroinformatics, Zurich, Switzerland; Chicca, E., Faculty of Technology and CITEC, Bielefeld University, Bielefeld, Germany"
