Authors,Title,Link,Affiliations,Authors with affiliations
"Eiríksson Ö.","From submodule categories to the stable Auslander algebra","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019736095&doi=10.1016%2fj.jalgebra.2017.05.012&partnerID=40&md5=390e781e1edbdb4a55e5d37b38a86c7a","Fakultät für Mathematik, Universität Bielefeld, Bielefeld, 33501, Germany","Eiríksson, Ö., Fakultät für Mathematik, Universität Bielefeld, Bielefeld, 33501, Germany"
"Manos O., Böhnke A., Bougiatioti P., Klett R., Rott K., Niesen A., Schmalhorst J.-M., Reiss G.","Tunneling magnetoresistance of perpendicular CoFeB-based junctions with exchange bias","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029513890&doi=10.1063%2f1.4985850&partnerID=40&md5=241466ff687acab6086834191f843f72","Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany","Manos, O., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Böhnke, A., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Bougiatioti, P., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Klett, R., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Rott, K., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Niesen, A., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Schmalhorst, J.-M., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Reiss, G., Center for Spinelectronic Materials and Devices, Department of Physics, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Xi L., Wang F., Schwanke C., Abdi F.F., Golnak R., Fiechter S., Ellmer K., Van De Krol R., Lange K.M.","In Situ Structural Study of MnPi-Modified BiVO4 Photoanodes by Soft X-ray Absorption Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029419051&doi=10.1021%2facs.jpcc.7b06459&partnerID=40&md5=e3eeba20fc546a8634c26512a08940db","Young Investigator Group Operando Characterization of Solar Fuel Materials (EE-NOC), Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Institute for Solar Fuels, Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Institute Methods for Material Development, Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Physikalische Chemie, Universität Bielefeld, Universitätsstrasse 25, D-33615 Bielefeld, Germany, Germany","Xi, L., Young Investigator Group Operando Characterization of Solar Fuel Materials (EE-NOC), Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Wang, F., Institute for Solar Fuels, Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Schwanke, C., Young Investigator Group Operando Characterization of Solar Fuel Materials (EE-NOC), Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Abdi, F.F., Institute for Solar Fuels, Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Golnak, R., Institute Methods for Material Development, Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Fiechter, S., Institute for Solar Fuels, Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Ellmer, K., Institute for Solar Fuels, Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Van De Krol, R., Institute for Solar Fuels, Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany; Lange, K.M., Young Investigator Group Operando Characterization of Solar Fuel Materials (EE-NOC), Helmholtz-Zentrum Berlin für Materialien und Energie GmbH, Berlin, 12489, Germany, Physikalische Chemie, Universität Bielefeld, Universitätsstrasse 25, D-33615 Bielefeld, Germany, Germany"
"Schappals M., Mecklenfeld A., Kröger L., Botan V., Köster A., Stephan S., García E.J., Rutkai G., Raabe G., Klein P., Leonhard K., Glass C.W., Lenhard J., Vrabec J., Hasse H.","Round Robin Study: Molecular Simulation of Thermodynamic Properties from Models with Internal Degrees of Freedom","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029216999&doi=10.1021%2facs.jctc.7b00489&partnerID=40&md5=988506c1c3438da46247da8ed50e4943","Laboratory of Engineering Thermodynamics (LTD), University of Kaiserslautern, Kaiserslautern, Germany; Institut für Thermodynamik (Ift), Technische Universität Braunschweig, Braunschweig, Germany; Lehrstuhl für Technische Thermodynamik (LTT), RWTH Aachen University, Aachen, Germany; Thermodynamics and Energy Technology (ThEt), University of Paderborn, Paderborn, Germany; Fraunhofer Institute for Industrial Mathematics (ITWM), Kaiserslautern, Germany; High Performance Computing Center (HLRS), Stuttgart, Germany; Department of Philosophy, Bielefeld University, Bielefeld, Germany","Schappals, M., Laboratory of Engineering Thermodynamics (LTD), University of Kaiserslautern, Kaiserslautern, Germany; Mecklenfeld, A., Institut für Thermodynamik (Ift), Technische Universität Braunschweig, Braunschweig, Germany; Kröger, L., Lehrstuhl für Technische Thermodynamik (LTT), RWTH Aachen University, Aachen, Germany; Botan, V., Lehrstuhl für Technische Thermodynamik (LTT), RWTH Aachen University, Aachen, Germany; Köster, A., Thermodynamics and Energy Technology (ThEt), University of Paderborn, Paderborn, Germany; Stephan, S., Laboratory of Engineering Thermodynamics (LTD), University of Kaiserslautern, Kaiserslautern, Germany; García, E.J., Laboratory of Engineering Thermodynamics (LTD), University of Kaiserslautern, Kaiserslautern, Germany; Rutkai, G., Thermodynamics and Energy Technology (ThEt), University of Paderborn, Paderborn, Germany; Raabe, G., Institut für Thermodynamik (Ift), Technische Universität Braunschweig, Braunschweig, Germany; Klein, P., Fraunhofer Institute for Industrial Mathematics (ITWM), Kaiserslautern, Germany; Leonhard, K., Lehrstuhl für Technische Thermodynamik (LTT), RWTH Aachen University, Aachen, Germany; Glass, C.W., High Performance Computing Center (HLRS), Stuttgart, Germany; Lenhard, J., Department of Philosophy, Bielefeld University, Bielefeld, Germany; Vrabec, J., Thermodynamics and Energy Technology (ThEt), University of Paderborn, Paderborn, Germany; Hasse, H., Laboratory of Engineering Thermodynamics (LTD), University of Kaiserslautern, Kaiserslautern, Germany"
"Albersmeier A., Pfeifer-Sancar K., Rückert C., Kalinowski J.","Genome-wide determination of transcription start sites reveals new insights into promoter structures in the actinomycete Corynebacterium glutamicum","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020104571&doi=10.1016%2fj.jbiotec.2017.04.008&partnerID=40&md5=971be857f6412497f3b689874a7aedcb","Microbial Genomics Biotechnology, Centrum für Biotechnologie Universität Bielefeld, Sequenz 1, Bielefeld, 33615, Germany","Albersmeier, A., Microbial Genomics Biotechnology, Centrum für Biotechnologie Universität Bielefeld, Sequenz 1, Bielefeld, 33615, Germany; Pfeifer-Sancar, K., Microbial Genomics Biotechnology, Centrum für Biotechnologie Universität Bielefeld, Sequenz 1, Bielefeld, 33615, Germany; Rückert, C., Microbial Genomics Biotechnology, Centrum für Biotechnologie Universität Bielefeld, Sequenz 1, Bielefeld, 33615, Germany; Kalinowski, J., Microbial Genomics Biotechnology, Centrum für Biotechnologie Universität Bielefeld, Sequenz 1, Bielefeld, 33615, Germany"
"Yu J., Blom J., Sczyrba A., Goesmann A.","Rapid protein alignment in the cloud: HAMOND combines fast DIAMOND alignments with Hadoop parallelism","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013852205&doi=10.1016%2fj.jbiotec.2017.02.020&partnerID=40&md5=8a369cd947dea760985b3a71429002dd","Int. Research Training Group 1906 (DiDy), Bielefeld University, Bielefeld, 33501, Germany; Bioinformatics and Systems Biology, Justus-Liebig-University Giessen, Giessen, 35392, Germany; Faculty of Technology and Center for Biotechnology, Bielefeld University, Bielefeld, 33501, Germany","Yu, J., Int. Research Training Group 1906 (DiDy), Bielefeld University, Bielefeld, 33501, Germany; Blom, J., Bioinformatics and Systems Biology, Justus-Liebig-University Giessen, Giessen, 35392, Germany; Sczyrba, A., Faculty of Technology and Center for Biotechnology, Bielefeld University, Bielefeld, 33501, Germany; Goesmann, A., Bioinformatics and Systems Biology, Justus-Liebig-University Giessen, Giessen, 35392, Germany"
"Teckentrup J., Al-Hammood O., Steffens T., Bednarz H., Walhorn V., Niehaus K., Anselmetti D.","Comparative analysis of different xanthan samples by atomic force microscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008235218&doi=10.1016%2fj.jbiotec.2016.11.032&partnerID=40&md5=eb8bca5ad28a36d95a8288b41a431f27","Experimental Biophysics and Applied Nanoscience, Faculty of Physics, Bielefeld University, Germany; Proteome and Metabolome Research, Faculty of Biology, Bielefeld University, Germany","Teckentrup, J., Experimental Biophysics and Applied Nanoscience, Faculty of Physics, Bielefeld University, Germany; Al-Hammood, O., Experimental Biophysics and Applied Nanoscience, Faculty of Physics, Bielefeld University, Germany; Steffens, T., Proteome and Metabolome Research, Faculty of Biology, Bielefeld University, Germany; Bednarz, H., Proteome and Metabolome Research, Faculty of Biology, Bielefeld University, Germany; Walhorn, V., Experimental Biophysics and Applied Nanoscience, Faculty of Physics, Bielefeld University, Germany; Niehaus, K., Proteome and Metabolome Research, Faculty of Biology, Bielefeld University, Germany; Anselmetti, D., Experimental Biophysics and Applied Nanoscience, Faculty of Physics, Bielefeld University, Germany"
"Wippermann A., Rupp O., Brinkrolf K., Hoffrogge R., Noll T.","Integrative analysis of DNA methylation and gene expression in butyrate-treated CHO cells","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007454296&doi=10.1016%2fj.jbiotec.2016.11.020&partnerID=40&md5=96993a75f616142195e7cd33574f0eb4","Institute of Cell Culture Technology, Bielefeld University, Bielefeld, Germany; Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Bioinformatics and Systems Biology, Justus-Liebig-University, Gießen, Germany; Department of Biorescources, Fraunhofer Institute for Molecular Biology and Applied Ecology, Gießen, Germany","Wippermann, A., Institute of Cell Culture Technology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Rupp, O., Bioinformatics and Systems Biology, Justus-Liebig-University, Gießen, Germany; Brinkrolf, K., Department of Biorescources, Fraunhofer Institute for Molecular Biology and Applied Ecology, Gießen, Germany; Hoffrogge, R., Institute of Cell Culture Technology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Noll, T., Institute of Cell Culture Technology, Bielefeld University, Bielefeld, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany"
"Stadermann K.B., Blom J., Borgmeier C., Sciberras N., Herbold S., Kipker M., Meurer G., Molck S., Petri D., Pelzer S., Schneider J.","First complete genome sequence of Bacillus glycinifermentans B-27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018958581&doi=10.1016%2fj.jbiotec.2017.04.021&partnerID=40&md5=41029cd448f69b6f5c36be3536f28cab","Evonik Nutrition and Care GmbH, Halle (Westf.), Germany; Genome Research, Faculty of Biology, Bielefeld University, Bielefeld, Germany; Bioinformatics Resource Facility, Centre for Biotechnology, Bielefeld University, Bielefeld, Germany; Bioinformatics and Systems Biology, Justus-Liebig-University Giessen, Giessen, Germany; BRAIN AG, Zwingenberg, Germany","Stadermann, K.B., Evonik Nutrition and Care GmbH, Halle (Westf.), Germany, Genome Research, Faculty of Biology, Bielefeld University, Bielefeld, Germany, Bioinformatics Resource Facility, Centre for Biotechnology, Bielefeld University, Bielefeld, Germany; Blom, J., Bioinformatics and Systems Biology, Justus-Liebig-University Giessen, Giessen, Germany; Borgmeier, C., BRAIN AG, Zwingenberg, Germany; Sciberras, N., Evonik Nutrition and Care GmbH, Halle (Westf.), Germany; Herbold, S., BRAIN AG, Zwingenberg, Germany; Kipker, M., Evonik Nutrition and Care GmbH, Halle (Westf.), Germany; Meurer, G., BRAIN AG, Zwingenberg, Germany; Molck, S., Evonik Nutrition and Care GmbH, Halle (Westf.), Germany; Petri, D., Evonik Nutrition and Care GmbH, Halle (Westf.), Germany; Pelzer, S., Evonik Nutrition and Care GmbH, Halle (Westf.), Germany; Schneider, J., Evonik Nutrition and Care GmbH, Halle (Westf.), Germany"
"Bednarz H., Niehaus K.","Using transposition to introduce eGFP fusions in Sinorhizobium meliloti: A tool to analyze protein localization patterns in bacteria","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009289322&doi=10.1016%2fj.jbiotec.2016.12.013&partnerID=40&md5=07bf8d6c2ba000107dd926a21fd0cf68","Center for Biotechnology (CeBiTec), Bielefeld, Germany; Fakultät für Biologie, Proteom- und Metabolom-Forschung, Bielefeld University, Bielefeld, Germany","Bednarz, H., Center for Biotechnology (CeBiTec), Bielefeld, Germany, Fakultät für Biologie, Proteom- und Metabolom-Forschung, Bielefeld University, Bielefeld, Germany; Niehaus, K., Center for Biotechnology (CeBiTec), Bielefeld, Germany, Fakultät für Biologie, Proteom- und Metabolom-Forschung, Bielefeld University, Bielefeld, Germany"
"Müller B., Heinrich C., Jabs W., Kaspar-Schönefeld S., Schmidt A., Rodrigues de Carvalho N., Albaum S.P., Baessmann C., Noll T., Hoffrogge R.","Label-free protein quantification of sodium butyrate treated CHO cells by ESI-UHR-TOF-MS","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017200398&doi=10.1016%2fj.jbiotec.2017.03.032&partnerID=40&md5=af2b232e499532da1e97cf9ef6d65d3f","Institute of Cell Culture Technology, Bielefeld University, Germany; Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Bruker Daltonik GmbH, Bremen, Germany; Bioinformatics Resource Facility, Center for Biotechnology (CeBiTec), Bielefeld University, Germany; Biofidus AG, Bielefeld, Germany; Xell AG, Bielefeld, Germany; Beuth University of Applied Sciences, Berlin, Germany","Müller, B., Institute of Cell Culture Technology, Bielefeld University, Germany, Biofidus AG, Bielefeld, Germany; Heinrich, C., Institute of Cell Culture Technology, Bielefeld University, Germany, Xell AG, Bielefeld, Germany; Jabs, W., Bruker Daltonik GmbH, Bremen, Germany, Beuth University of Applied Sciences, Berlin, Germany; Kaspar-Schönefeld, S., Bruker Daltonik GmbH, Bremen, Germany; Schmidt, A., Institute of Cell Culture Technology, Bielefeld University, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Rodrigues de Carvalho, N., Institute of Cell Culture Technology, Bielefeld University, Germany; Albaum, S.P., Bioinformatics Resource Facility, Center for Biotechnology (CeBiTec), Bielefeld University, Germany; Baessmann, C., Bruker Daltonik GmbH, Bremen, Germany; Noll, T., Institute of Cell Culture Technology, Bielefeld University, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Hoffrogge, R., Institute of Cell Culture Technology, Bielefeld University, Germany, Center for Biotechnology, Bielefeld University, Bielefeld, Germany"
"Freyre-González J.A., Tauch A.","Functional architecture and global properties of the Corynebacterium glutamicum regulatory network: Novel insights from a dataset with a high genomic coverage","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027883807&doi=10.1016%2fj.jbiotec.2016.10.025&partnerID=40&md5=8e2bb0441466d4e6ffbcd2fe24f0d95b","Regulatory Systems Biology Research Group, Evolutionary Genomics Program, Center for Genomics Sciences, Universidad Nacional Autónoma de México, Av. Universidad s/n, Col. Chamilpa, Cuernavaca, Morelos  62210, Mexico; Centrum für Biotechnologie (CeBiTec), Universität Bielefeld, Universitätsstraße 27, Bielefeld, 33615, Germany","Freyre-González, J.A., Regulatory Systems Biology Research Group, Evolutionary Genomics Program, Center for Genomics Sciences, Universidad Nacional Autónoma de México, Av. Universidad s/n, Col. Chamilpa, Cuernavaca, Morelos  62210, Mexico; Tauch, A., Centrum für Biotechnologie (CeBiTec), Universität Bielefeld, Universitätsstraße 27, Bielefeld, 33615, Germany"
"Lee J.-H., Wendisch V.F.","Biotechnological production of aromatic compounds of the extended shikimate pathway from renewable biomass","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007236642&doi=10.1016%2fj.jbiotec.2016.11.016&partnerID=40&md5=6ca1903b552e49da555c5a258c0c17f6","Major in Food Science & Biotechnology, School of Food Biotechnology & Nutrition, Kyungsung University, 309, Suyeong-ro, Nam-gu, Busan, 608-736, South Korea; Genetics of Prokaryotes, Faculty of Biology and Center for Biotechnology, Bielefeld University, Bielefeld, Germany","Lee, J.-H., Major in Food Science & Biotechnology, School of Food Biotechnology & Nutrition, Kyungsung University, 309, Suyeong-ro, Nam-gu, Busan, 608-736, South Korea, Genetics of Prokaryotes, Faculty of Biology and Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Wendisch, V.F., Genetics of Prokaryotes, Faculty of Biology and Center for Biotechnology, Bielefeld University, Bielefeld, Germany"
"Tomazetto G., Hahnke S., Langer T., Wibberg D., Blom J., Maus I., Pühler A., Klocke M., Schlüter A.","The completely annotated genome and comparative genomics of the Peptoniphilaceae bacterium str. ING2-D1G, a novel acidogenic bacterium isolated from a mesophilic biogas reactor","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020829398&doi=10.1016%2fj.jbiotec.2017.05.027&partnerID=40&md5=812aefd5114eb1f9af6cab8e2ec6a3f4","Laboratório Nacional de Ciência e Tecnologia do Bioetanol (CTBE), Centro Nacional de Pesquisa em Energia e Materiais (CNPEM), CampinasSP, Brazil; Center for Biotechnology (CeBiTec), Genome Research of Industrial Microorganisms, Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Department Bioengineering, Leibniz Institute for Agricultural Engineering and Bioeconomy (ATB), Max-Eyth-Allee 100, Potsdam, 14469, Germany; Department of Bioinformatics and Systems Biology, Justus-Liebig-University Gießen, Gießen, Germany","Tomazetto, G., Laboratório Nacional de Ciência e Tecnologia do Bioetanol (CTBE), Centro Nacional de Pesquisa em Energia e Materiais (CNPEM), CampinasSP, Brazil; Hahnke, S., Department Bioengineering, Leibniz Institute for Agricultural Engineering and Bioeconomy (ATB), Max-Eyth-Allee 100, Potsdam, 14469, Germany; Langer, T., Department Bioengineering, Leibniz Institute for Agricultural Engineering and Bioeconomy (ATB), Max-Eyth-Allee 100, Potsdam, 14469, Germany; Wibberg, D., Center for Biotechnology (CeBiTec), Genome Research of Industrial Microorganisms, Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Blom, J., Department of Bioinformatics and Systems Biology, Justus-Liebig-University Gießen, Gießen, Germany; Maus, I., Center for Biotechnology (CeBiTec), Genome Research of Industrial Microorganisms, Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Pühler, A., Center for Biotechnology (CeBiTec), Genome Research of Industrial Microorganisms, Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Klocke, M., Department Bioengineering, Leibniz Institute for Agricultural Engineering and Bioeconomy (ATB), Max-Eyth-Allee 100, Potsdam, 14469, Germany; Schlüter, A., Center for Biotechnology (CeBiTec), Genome Research of Industrial Microorganisms, Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany"
"Jahn L., Schafhauser T., Wibberg D., Rückert C., Winkler A., Kulik A., Weber T., Flor L., van Pée K.-H., Kalinowski J., Ludwig-Müller J., Wohlleben W.","Linking secondary metabolites to biosynthesis genes in the fungal endophyte Cyanodermella asteris: The anti-cancer bisanthraquinone skyrin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023761468&doi=10.1016%2fj.jbiotec.2017.06.410&partnerID=40&md5=496eb0cc79be05fef5202d43c7833561","Institut für Botanik, Technische Universität Dresden, Dresden, 01062, Germany; Mikrobiologie und Biotechnologie, Interfakultäres Institut für Mikrobiologie und Infektionsmedizin, Eberhard Karls Universität Tübingen, Auf der Morgenstelle 28, Tübingen, 72076, Germany; Centrum für Biotechnologie, CeBiTec, Universität Bielefeld, Universitätsstr. 27, Bielefeld, 33615, Germany; Allgemeine Biochemie, Technische Universität Dresden, Dresden, 01062, Germany; The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Kemitorvet Bygning 220, Kgs. Lyngby, 2800, Denmark; German Centre for Infection Research (DZIF), Partner site Tübingen, IMIT, Auf der Morgenstelle 28, Tübingen, 72076, Germany","Jahn, L., Institut für Botanik, Technische Universität Dresden, Dresden, 01062, Germany; Schafhauser, T., Mikrobiologie und Biotechnologie, Interfakultäres Institut für Mikrobiologie und Infektionsmedizin, Eberhard Karls Universität Tübingen, Auf der Morgenstelle 28, Tübingen, 72076, Germany; Wibberg, D., Centrum für Biotechnologie, CeBiTec, Universität Bielefeld, Universitätsstr. 27, Bielefeld, 33615, Germany; Rückert, C., Centrum für Biotechnologie, CeBiTec, Universität Bielefeld, Universitätsstr. 27, Bielefeld, 33615, Germany; Winkler, A., Centrum für Biotechnologie, CeBiTec, Universität Bielefeld, Universitätsstr. 27, Bielefeld, 33615, Germany; Kulik, A., Mikrobiologie und Biotechnologie, Interfakultäres Institut für Mikrobiologie und Infektionsmedizin, Eberhard Karls Universität Tübingen, Auf der Morgenstelle 28, Tübingen, 72076, Germany; Weber, T., Mikrobiologie und Biotechnologie, Interfakultäres Institut für Mikrobiologie und Infektionsmedizin, Eberhard Karls Universität Tübingen, Auf der Morgenstelle 28, Tübingen, 72076, Germany, The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Kemitorvet Bygning 220, Kgs. Lyngby, 2800, Denmark, German Centre for Infection Research (DZIF), Partner site Tübingen, IMIT, Auf der Morgenstelle 28, Tübingen, 72076, Germany; Flor, L., Allgemeine Biochemie, Technische Universität Dresden, Dresden, 01062, Germany; van Pée, K.-H., Allgemeine Biochemie, Technische Universität Dresden, Dresden, 01062, Germany; Kalinowski, J., Centrum für Biotechnologie, CeBiTec, Universität Bielefeld, Universitätsstr. 27, Bielefeld, 33615, Germany; Ludwig-Müller, J., Institut für Botanik, Technische Universität Dresden, Dresden, 01062, Germany; Wohlleben, W., Mikrobiologie und Biotechnologie, Interfakultäres Institut für Mikrobiologie und Infektionsmedizin, Eberhard Karls Universität Tübingen, Auf der Morgenstelle 28, Tübingen, 72076, Germany, German Centre for Infection Research (DZIF), Partner site Tübingen, IMIT, Auf der Morgenstelle 28, Tübingen, 72076, Germany"
"Brändel T., Wiehemeier L., Kottke T., Hellweg T.","Microphase separation of smart double-responsive copolymer microgels studied by local fluorescence probes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026833040&doi=10.1016%2fj.polymer.2017.07.074&partnerID=40&md5=9c501495f6a9a64c3b549cb1f686e38e","Department of Physical and Biophysical Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany","Brändel, T., Department of Physical and Biophysical Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Wiehemeier, L., Department of Physical and Biophysical Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Kottke, T., Department of Physical and Biophysical Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Hellweg, T., Department of Physical and Biophysical Chemistry, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany"
"Walter J.","Turkey as borderland: Inside Europe, outside, or in-between?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012243722&doi=10.4324%2f9781351296489&partnerID=40&md5=7bbfc9df8c1df0f92fe1fcb90dbd33d2","Bielefeld University, Germany","Walter, J., Bielefeld University, Germany"
"Weingart P.","How robust is ""socially robust knowledge""?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083683398&partnerID=40&md5=96ca3c7be685e96443e1ad80e22b917f","University of Bielefeld, Germany","Weingart, P., University of Bielefeld, Germany"
"Schnepel C., Sewald N.","Enzymatic Halogenation: A Timely Strategy for Regioselective C−H Activation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020455209&doi=10.1002%2fchem.201701209&partnerID=40&md5=25dfc61941902ec805ea3625bb4de563","Organische und Bioorganische Chemie, Fakultät für Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany","Schnepel, C., Organische und Bioorganische Chemie, Fakultät für Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Sewald, N., Organische und Bioorganische Chemie, Fakultät für Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Pelzer S., Neumann B., Stammler H.-G., Ignat'ev N., Hoge B.","Tris(pentafluoroethyl)germane: Deprotonation and Hydrogermylation Reactions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018972300&doi=10.1002%2fchem.201700634&partnerID=40&md5=28861c56b5508791c5beabb1c2efb6c0","Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Consultant, Merck KGaA, Frankfurter Str. 250, Darmstadt, 64293, Germany","Pelzer, S., Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Neumann, B., Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Stammler, H.-G., Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Ignat'ev, N., Consultant, Merck KGaA, Frankfurter Str. 250, Darmstadt, 64293, Germany; Hoge, B., Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Martens Y., Ehrmann A.","Composites of 3D-Printed Polymers and Textile Fabrics∗","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030312524&doi=10.1088%2f1757-899X%2f225%2f1%2f012292&partnerID=40&md5=46abf119078e5a0a9ff4cf9200a7a0a0","Bielefeld University of Applied Sciences, Faculty of Engineering and Mathematics, Working Group of Textile Technologies, Bielefeld, Germany","Martens, Y., Bielefeld University of Applied Sciences, Faculty of Engineering and Mathematics, Working Group of Textile Technologies, Bielefeld, Germany; Ehrmann, A., Bielefeld University of Applied Sciences, Faculty of Engineering and Mathematics, Working Group of Textile Technologies, Bielefeld, Germany"
"Hartner M.","Pirates, Captives, and Conversions: Rereading British Stories of White Slavery in the Early Modern Mediterranean","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030229832&doi=10.1515%2fang-2017-0044&partnerID=40&md5=2ed01a18cd86e21d3897c6d6ecbe4cb1","Universität Bielefeld, Bielefeld, Germany","Hartner, M., Universität Bielefeld, Bielefeld, Germany"
